STNAME,CTYNAME,YEAR,POPULATION,Deaths,Death Rate (%),Indicator
Texas,McCulloch County,2010,8232,4.0,0.04859086491739553,Treatment
Texas,McLennan County,2010,235904,14.0,0.005934617471513836,Treatment
Texas,McMullen County,2010,711,0.0,0.0,Treatment
Texas,Madison County,2010,13737,0.0,0.0,Treatment
Texas,Marion County,2010,10491,8.0,0.07625583833762273,Treatment
Texas,Martin County,2010,4809,8.0,0.16635475150758994,Treatment
Texas,Mason County,2010,4010,8.0,0.19950124688279303,Treatment
Texas,Matagorda County,2010,36706,1.0,0.0027243502424671717,Treatment
Texas,Maverick County,2010,54424,9.0,0.0165368219902984,Treatment
Texas,Medina County,2010,46130,9.0,0.019510080208107523,Treatment
Texas,Menard County,2010,2230,0.0,0.0,Treatment
Texas,Midland County,2010,136987,12.0,0.008759955324227846,Treatment
Texas,Milam County,2010,24683,2.0,0.008102742778430498,Treatment
Texas,Mills County,2010,4969,6.0,0.12074864157778226,Treatment
Texas,Mitchell County,2010,9411,4.0,0.042503453405589205,Treatment
Texas,Montague County,2010,19719,8.0,0.040570008621126835,Treatment
Texas,Montgomery County,2010,459223,30.0,0.006532773837547336,Treatment
Texas,Moore County,2010,22008,3.0,0.013631406761177753,Treatment
Texas,Morris County,2010,12918,8.0,0.06192909119058678,Treatment
Texas,Motley County,2010,1205,6.0,0.4979253112033195,Treatment
Texas,Nacogdoches County,2010,64684,0.0,0.0,Treatment
Texas,Navarro County,2010,47870,9.0,0.01880091915604763,Treatment
Texas,Newton County,2010,14447,9.0,0.06229667058904963,Treatment
Texas,Nolan County,2010,15247,9.0,0.059028005509280515,Treatment
Texas,Nueces County,2010,340251,45.0,0.013225530564201135,Treatment
Texas,Ochiltree County,2010,10171,3.0,0.029495624815652346,Treatment
Texas,Oldham County,2010,2050,8.0,0.3902439024390244,Treatment
Texas,Orange County,2010,82015,25.0,0.030482228860574286,Treatment
Texas,Palo Pinto County,2010,28093,3.0,0.01067881678709999,Treatment
Texas,Panola County,2010,23770,4.0,0.016827934371055953,Treatment
Texas,Parker County,2010,117324,17.0,0.014489788960485493,Treatment
Texas,Parmer County,2010,10266,4.0,0.03896356906292616,Treatment
Texas,Pecos County,2010,15521,6.0,0.03865730300882675,Treatment
Texas,Polk County,2010,45444,1.0,0.0022005105184402783,Treatment
Texas,Potter County,2010,121329,6.0,0.004945231560467819,Treatment
Texas,Presidio County,2010,7875,1.0,0.012698412698412698,Treatment
Texas,Rains County,2010,10898,6.0,0.05505597357313269,Treatment
Texas,Randall County,2010,121221,7.0,0.005774577012233854,Treatment
Texas,Reagan County,2010,3353,2.0,0.059648076349537726,Treatment
Texas,Real County,2010,3322,6.0,0.1806140878988561,Treatment
Texas,Red River County,2010,12873,9.0,0.06991377301328362,Treatment
Texas,Reeves County,2010,13830,0.0,0.0,Treatment
Texas,Refugio County,2010,7376,0.0,0.0,Treatment
Texas,Roberts County,2010,920,0.0,0.0,Treatment
Texas,Robertson County,2010,16551,1.0,0.006041931001147967,Treatment
Texas,Rockwall County,2010,78971,3.0,0.0037988628737131353,Treatment
Texas,Runnels County,2010,10510,3.0,0.028544243577545196,Treatment
Texas,Rusk County,2010,53307,2.0,0.003751852477160598,Treatment
Texas,Sabine County,2010,10870,8.0,0.07359705611775529,Treatment
Texas,San Augustine County,2010,8855,8.0,0.09034443817052512,Treatment
Texas,San Jacinto County,2010,26480,8.0,0.030211480362537766,Treatment
Texas,San Patricio County,2010,64424,4.0,0.0062088662610207375,Treatment
Texas,San Saba County,2010,6134,5.0,0.0815128790348875,Treatment
Texas,Schleicher County,2010,3503,9.0,0.2569226377390808,Treatment
Texas,Scurry County,2010,16929,7.0,0.0413491641561817,Treatment
Texas,Shackelford County,2010,3384,0.0,0.0,Treatment
Texas,Shelby County,2010,25460,6.0,0.02356637863315004,Treatment
Texas,Sherman County,2010,3025,6.0,0.19834710743801653,Treatment
Texas,Smith County,2010,210407,17.0,0.00807957910145575,Treatment
Texas,Somervell County,2010,8501,4.0,0.04705328784848841,Treatment
Texas,Starr County,2010,61140,4.0,0.006542361792607131,Treatment
Texas,Stephens County,2010,9620,1.0,0.010395010395010396,Treatment
Texas,Sterling County,2010,1137,6.0,0.5277044854881267,Treatment
Texas,Stonewall County,2010,1496,5.0,0.3342245989304813,Treatment
Texas,Sutton County,2010,4061,4.0,0.09849790691947796,Treatment
Texas,Swisher County,2010,7919,0.0,0.0,Treatment
Texas,Tarrant County,2010,1818167,134.0,0.007370060065989538,Treatment
Texas,Taylor County,2010,131842,12.0,0.009101803674094749,Treatment
Texas,Terrell County,2010,1007,3.0,0.29791459781529295,Treatment
Texas,Terry County,2010,12681,5.0,0.039429067108272216,Treatment
Texas,Throckmorton County,2010,1639,2.0,0.12202562538133008,Treatment
Texas,Titus County,2010,32417,1.0,0.003084801184563655,Treatment
Texas,Tom Green County,2010,110675,20.0,0.01807092839394624,Treatment
Texas,Travis County,2010,1030392,118.0,0.011451952266710145,Treatment
Texas,Trinity County,2010,14728,8.0,0.054318305268875614,Treatment
Texas,Tyler County,2010,21763,0.0,0.0,Treatment
Texas,Upshur County,2010,39372,7.0,0.017779132378339935,Treatment
Texas,Upton County,2010,3340,9.0,0.2694610778443114,Treatment
Texas,Uvalde County,2010,26441,3.0,0.011346015657501608,Treatment
Texas,Val Verde County,2010,48963,5.0,0.010211792578069154,Treatment
Texas,Van Zandt County,2010,52576,2.0,0.003804017041996348,Treatment
Texas,Victoria County,2010,86883,3.0,0.0034529194433893856,Treatment
Texas,Walker County,2010,68239,7.0,0.010258063570685386,Treatment
Texas,Waller County,2010,43558,6.0,0.01377473713209973,Treatment
Texas,Ward County,2010,10595,6.0,0.056630486078338836,Treatment
Texas,Washington County,2010,33695,7.0,0.020774595637334917,Treatment
Texas,Webb County,2010,251358,23.0,0.00915029559433159,Treatment
Texas,Wharton County,2010,41280,7.0,0.01695736434108527,Treatment
Texas,Wheeler County,2010,5387,5.0,0.09281603861147206,Treatment
Texas,Wichita County,2010,131802,16.0,0.012139421253091759,Treatment
Texas,Wilbarger County,2010,13509,2.0,0.014804944851580428,Treatment
Texas,Willacy County,2010,22226,9.0,0.04049311617025106,Treatment
Texas,Williamson County,2010,426568,27.0,0.006329588717390896,Treatment
Texas,Wilson County,2010,43054,6.0,0.01393598736470479,Treatment
Texas,Winkler County,2010,7081,4.0,0.056489196441180625,Treatment
Texas,Wise County,2010,59083,8.0,0.013540273852038657,Treatment
Texas,Wood County,2010,41989,4.0,0.009526304508323608,Treatment
Texas,Yoakum County,2010,7852,4.0,0.05094243504839532,Treatment
Texas,Young County,2010,18523,8.0,0.043189548129352696,Treatment
Texas,Zapata County,2010,14086,6.0,0.04259548487860287,Treatment
Texas,Zavala County,2010,11728,5.0,0.04263301500682128,Treatment
Texas,Anderson County,2011,58404,5.0,0.008561057461817683,Treatment
Texas,Andrews County,2011,15387,5.0,0.03249496328069149,Treatment
Texas,Angelina County,2011,87299,1.0,0.001145488493568082,Treatment
Texas,Aransas County,2011,23222,4.0,0.01722504521574369,Treatment
Texas,Archer County,2011,8840,8.0,0.09049773755656108,Treatment
Texas,Armstrong County,2011,1936,3.0,0.15495867768595042,Treatment
Texas,Atascosa County,2011,45506,1.0,0.0021975124159451503,Treatment
Texas,Austin County,2011,28612,6.0,0.020970222284356216,Treatment
Texas,Bailey County,2011,7175,8.0,0.11149825783972125,Treatment
Texas,Bandera County,2011,20526,2.0,0.009743739647276624,Treatment
Texas,Bastrop County,2011,75058,9.0,0.011990727170987769,Treatment
Texas,Baylor County,2011,3696,4.0,0.10822510822510822,Treatment
Texas,Bee County,2011,32316,0.0,0.0,Treatment
Texas,Bell County,2011,315915,20.0,0.0063308168336419605,Treatment
Texas,Bexar County,2011,1755360,263.0,0.014982681615167259,Treatment
Texas,Blanco County,2011,10569,2.0,0.01892326615573848,Treatment
Texas,Borden County,2011,632,1.0,0.15822784810126583,Treatment
Texas,Bosque County,2011,18260,1.0,0.00547645125958379,Treatment
Texas,Bowie County,2011,92832,6.0,0.006463288521199586,Treatment
Texas,Brazoria County,2011,319214,36.0,0.011277700852719492,Treatment
Texas,Brazos County,2011,197481,19.0,0.009621178746309772,Treatment
Texas,Brewster County,2011,9350,6.0,0.06417112299465241,Treatment
Texas,Briscoe County,2011,1658,1.0,0.06031363088057901,Treatment
Texas,Brooks County,2011,7223,2.0,0.027689325764917623,Treatment
Texas,Brown County,2011,37995,1.0,0.0026319252533228057,Treatment
Texas,Burleson County,2011,17330,1.0,0.005770340450086555,Treatment
Texas,Burnet County,2011,43221,5.0,0.011568450521737118,Treatment
Texas,Caldwell County,2011,38432,0.0,0.0,Treatment
Texas,Calhoun County,2011,21353,6.0,0.028099096145740646,Treatment
Texas,Callahan County,2011,13513,7.0,0.05180196847480204,Treatment
Texas,Cameron County,2011,413116,0.0,0.0,Treatment
Texas,Camp County,2011,12421,5.0,0.040254407857660414,Treatment
Texas,Carson County,2011,6240,9.0,0.14423076923076922,Treatment
Texas,Cass County,2011,30279,0.0,0.0,Treatment
Texas,Castro County,2011,8089,2.0,0.02472493509704537,Treatment
Texas,Chambers County,2011,35693,2.0,0.005603339590395876,Treatment
Texas,Cherokee County,2011,51082,5.0,0.009788183704631769,Treatment
Texas,Childress County,2011,7028,6.0,0.08537279453614115,Treatment
Texas,Clay County,2011,10668,1.0,0.009373828271466067,Treatment
Texas,Cochran County,2011,3083,6.0,0.19461563412260785,Treatment
Texas,Coke County,2011,3264,6.0,0.18382352941176472,Treatment
Texas,Coleman County,2011,8748,5.0,0.05715592135345222,Treatment
Texas,Collin County,2011,812083,68.0,0.008373528321612447,Treatment
Texas,Collingsworth County,2011,3085,7.0,0.22690437601296595,Treatment
Texas,Colorado County,2011,20803,2.0,0.009613997981060425,Treatment
Texas,Comal County,2011,112128,10.0,0.00891837899543379,Treatment
Texas,Comanche County,2011,13870,2.0,0.014419610670511895,Treatment
Texas,Concho County,2011,4121,9.0,0.21839359378791556,Treatment
Texas,Cooke County,2011,38452,6.0,0.015603869759700406,Treatment
Texas,Coryell County,2011,76656,6.0,0.007827175954915467,Treatment
Texas,Cottle County,2011,1507,9.0,0.59721300597213,Treatment
Texas,Crane County,2011,4357,7.0,0.1606610052788616,Treatment
Texas,Crockett County,2011,3655,4.0,0.1094391244870041,Treatment
Texas,Crosby County,2011,6041,5.0,0.08276775368316504,Treatment
Texas,Culberson County,2011,2393,2.0,0.08357709987463435,Treatment
Texas,Dallam County,2011,6887,6.0,0.0871206621170321,Treatment
Texas,Dallas County,2011,2409257,238.0,0.009878564221251614,Treatment
Texas,Dawson County,2011,13750,2.0,0.014545454545454545,Treatment
Texas,Deaf Smith County,2011,19519,1.0,0.00512321327936882,Treatment
Texas,Delta County,2011,5145,8.0,0.1554907677356657,Treatment
Texas,Denton County,2011,684842,70.0,0.010221335724152432,Treatment
Texas,DeWitt County,2011,20207,3.0,0.014846340377097046,Treatment
Texas,Dickens County,2011,2402,5.0,0.20815986677768525,Treatment
Texas,Dimmit County,2011,10109,5.0,0.04946087644673064,Treatment
Texas,Donley County,2011,3686,3.0,0.08138903960933261,Treatment
Texas,Duval County,2011,11778,4.0,0.033961623365596876,Treatment
Texas,Eastland County,2011,18583,1.0,0.005381262444169402,Treatment
Texas,Ector County,2011,139631,16.0,0.01145877348153347,Treatment
Texas,Edwards County,2011,1979,7.0,0.35371399696816574,Treatment
Texas,Ellis County,2011,152419,8.0,0.005248689467848497,Treatment
Texas,El Paso County,2011,819796,52.0,0.006343041439577651,Treatment
Texas,Erath County,2011,38925,8.0,0.020552344251766216,Treatment
Texas,Falls County,2011,17853,7.0,0.03920909651039041,Treatment
Texas,Fannin County,2011,33884,6.0,0.017707472553417543,Treatment
Texas,Fayette County,2011,24734,3.0,0.01212905312525269,Treatment
Texas,Fisher County,2011,3947,4.0,0.10134279199391943,Treatment
Texas,Floyd County,2011,6371,0.0,0.0,Treatment
Texas,Foard County,2011,1359,2.0,0.14716703458425312,Treatment
Texas,Fort Bend County,2011,605979,30.0,0.004950666607258667,Treatment
Texas,Franklin County,2011,10561,4.0,0.03787520121200644,Treatment
Texas,Freestone County,2011,19602,0.0,0.0,Treatment
Texas,Frio County,2011,17491,4.0,0.02286890400777543,Treatment
Texas,Gaines County,2011,17907,0.0,0.0,Treatment
Texas,Galveston County,2011,295632,42.0,0.014206851761649618,Treatment
Texas,Garza County,2011,6556,1.0,0.01525320317266626,Treatment
Texas,Gillespie County,2011,25041,3.0,0.011980352222355337,Treatment
Texas,Glasscock County,2011,1238,4.0,0.32310177705977383,Treatment
Texas,Goliad County,2011,7208,0.0,0.0,Treatment
Texas,Gonzales County,2011,19753,8.0,0.0405001771882752,Treatment
Texas,Gray County,2011,22663,4.0,0.017649913956669462,Treatment
Texas,Grayson County,2011,121429,17.0,0.013999950588409688,Treatment
Texas,Gregg County,2011,122719,13.0,0.010593306659930411,Treatment
Texas,Grimes County,2011,26663,3.0,0.011251547087724563,Treatment
Texas,Guadalupe County,2011,135816,11.0,0.008099193025858514,Treatment
Texas,Hale County,2011,36383,4.0,0.010994145617458703,Treatment
Texas,Hall County,2011,3312,4.0,0.12077294685990338,Treatment
Texas,Hamilton County,2011,8393,4.0,0.04765876325509353,Treatment
Texas,Hansford County,2011,5580,0.0,0.0,Treatment
Texas,Hardeman County,2011,4160,8.0,0.19230769230769232,Treatment
Texas,Hardin County,2011,55074,3.0,0.005447216472382613,Treatment
Texas,Harris County,2011,4179279,379.0,0.009068549862308786,Treatment
Texas,Harrison County,2011,66350,7.0,0.010550113036925395,Treatment
Texas,Hartley County,2011,6035,2.0,0.033140016570008285,Treatment
Texas,Haskell County,2011,5956,4.0,0.0671591672263264,Treatment
Texas,Hays County,2011,163161,5.0,0.003064457805480476,Treatment
Texas,Hemphill County,2011,3961,1.0,0.025246149962130773,Treatment
Texas,Henderson County,2011,78829,0.0,0.0,Treatment
Texas,Hidalgo County,2011,795305,18.0,0.0022632826399934616,Treatment
Texas,Hill County,2011,35210,6.0,0.017040613462084634,Treatment
Texas,Hockley County,2011,22907,7.0,0.030558344610817655,Treatment
Texas,Hood County,2011,51564,3.0,0.0058180125669071445,Treatment
Texas,Hopkins County,2011,35261,4.0,0.011343977765803578,Treatment
Texas,Houston County,2011,23433,7.0,0.0298724021678829,Treatment
Texas,Howard County,2011,34967,5.0,0.014299196385163153,Treatment
Texas,Hudspeth County,2011,3409,5.0,0.14667057788207685,Treatment
Texas,Hunt County,2011,86688,2.0,0.002307124400147656,Treatment
Texas,Hutchinson County,2011,22023,5.0,0.02270353721109749,Treatment
Texas,Irion County,2011,1601,1.0,0.06246096189881324,Treatment
Texas,Jack County,2011,9031,2.0,0.022145941756173182,Treatment
Texas,Jackson County,2011,14050,5.0,0.03558718861209965,Treatment
Texas,Jasper County,2011,36201,1.0,0.002762354631087539,Treatment
Texas,Jeff Davis County,2011,2282,5.0,0.21910604732690622,Treatment
Texas,Jefferson County,2011,253500,31.0,0.01222879684418146,Treatment
Texas,Jim Hogg County,2011,5287,9.0,0.17022886324947986,Treatment
Texas,Jim Wells County,2011,41245,8.0,0.01939629045944963,Treatment
Texas,Johnson County,2011,152084,12.0,0.007890376370952894,Treatment
Texas,Jones County,2011,20271,9.0,0.04439840165754033,Treatment
Texas,Karnes County,2011,14955,7.0,0.04680708793045804,Treatment
Texas,Kaufman County,2011,105212,4.0,0.003801847697981219,Treatment
Texas,Kendall County,2011,34424,4.0,0.011619800139437602,Treatment
Texas,Kenedy County,2011,438,9.0,2.0547945205479454,Treatment
Texas,Kent County,2011,813,9.0,1.1070110701107012,Treatment
Texas,Kerr County,2011,49635,10.0,0.020147073637554146,Treatment
Texas,Kimble County,2011,4592,5.0,0.10888501742160278,Treatment
Texas,King County,2011,258,9.0,3.488372093023256,Treatment
Texas,Kinney County,2011,3613,7.0,0.19374481040686412,Treatment
Texas,Kleberg County,2011,32034,3.0,0.009365049634763064,Treatment
Texas,Knox County,2011,3721,2.0,0.05374899220639613,Treatment
Texas,Lamar County,2011,49869,3.0,0.006015761294591831,Treatment
Texas,Lamb County,2011,14064,9.0,0.06399317406143344,Treatment
Texas,Lampasas County,2011,19920,5.0,0.025100401606425703,Treatment
Texas,La Salle County,2011,7000,0.0,0.0,Treatment
Texas,Lavaca County,2011,19317,7.0,0.03623751100067298,Treatment
Texas,Lee County,2011,16555,7.0,0.042283298097251586,Treatment
Texas,Leon County,2011,16829,4.0,0.023768494860062987,Treatment
Texas,Liberty County,2011,76005,10.0,0.013157029142819552,Treatment
Texas,Limestone County,2011,23587,4.0,0.01695849408572519,Treatment
Texas,Lipscomb County,2011,3334,3.0,0.08998200359928014,Treatment
Texas,Live Oak County,2011,11504,9.0,0.0782336578581363,Treatment
Texas,Llano County,2011,19073,5.0,0.02621506842132858,Treatment
Texas,Loving County,2011,95,7.0,7.368421052631579,Treatment
Texas,Lubbock County,2011,283476,21.0,0.0074080345426067815,Treatment
Texas,Lynn County,2011,5883,3.0,0.05099439061703213,Treatment
Texas,McCulloch County,2011,8256,3.0,0.036337209302325583,Treatment
Texas,McLennan County,2011,237847,9.0,0.0037839451412042197,Treatment
Texas,McMullen County,2011,697,6.0,0.860832137733142,Treatment
Texas,Madison County,2011,13747,5.0,0.03637157197934095,Treatment
Texas,Marion County,2011,10485,0.0,0.0,Treatment
Texas,Martin County,2011,4885,4.0,0.08188331627430911,Treatment
Texas,Mason County,2011,4034,1.0,0.02478929102627665,Treatment
Texas,Matagorda County,2011,36675,4.0,0.010906612133605999,Treatment
Texas,Maverick County,2011,55233,4.0,0.0072420473267792804,Treatment
Texas,Medina County,2011,46521,5.0,0.010747834311386255,Treatment
Texas,Menard County,2011,2215,2.0,0.09029345372460497,Treatment
Texas,Midland County,2011,140247,14.0,0.009982388215077685,Treatment
Texas,Milam County,2011,24610,7.0,0.028443722064201545,Treatment
Texas,Mills County,2011,4883,0.0,0.0,Treatment
Texas,Mitchell County,2011,9397,5.0,0.05320847078854954,Treatment
Texas,Montague County,2011,19760,8.0,0.04048582995951417,Treatment
Texas,Montgomery County,2011,471456,42.0,0.008908572592140094,Treatment
Texas,Moore County,2011,22075,4.0,0.01812004530011325,Treatment
Texas,Morris County,2011,12769,5.0,0.03915733416868979,Treatment
Texas,Motley County,2011,1200,6.0,0.5,Treatment
Texas,Nacogdoches County,2011,65656,8.0,0.012184720360667723,Treatment
Texas,Navarro County,2011,48072,2.0,0.0041604260276252285,Treatment
Texas,Newton County,2011,14562,1.0,0.006867188572998215,Treatment
Texas,Nolan County,2011,15147,6.0,0.03961180431768667,Treatment
Texas,Nueces County,2011,343278,58.0,0.016895926916376813,Treatment
Texas,Ochiltree County,2011,10444,7.0,0.06702412868632708,Treatment
Texas,Oldham County,2011,2072,7.0,0.33783783783783783,Treatment
Texas,Orange County,2011,82350,16.0,0.019429265330904676,Treatment
Texas,Palo Pinto County,2011,28059,1.0,0.003563918885206173,Treatment
Texas,Panola County,2011,24008,7.0,0.0291569476841053,Treatment
Texas,Parker County,2011,118326,8.0,0.006760982370738468,Treatment
Texas,Parmer County,2011,10280,7.0,0.06809338521400778,Treatment
Texas,Pecos County,2011,15638,0.0,0.0,Treatment
Texas,Polk County,2011,45582,10.0,0.021938484489491466,Treatment
Texas,Potter County,2011,122268,12.0,0.009814505839630975,Treatment
Texas,Presidio County,2011,7754,2.0,0.025793139025019344,Treatment
Texas,Rains County,2011,10990,1.0,0.009099181073703366,Treatment
Texas,Randall County,2011,123480,5.0,0.004049238743116294,Treatment
Texas,Reagan County,2011,3395,0.0,0.0,Treatment
Texas,Real County,2011,3432,8.0,0.2331002331002331,Treatment
Texas,Red River County,2011,12681,9.0,0.07097232079488999,Treatment
Texas,Reeves County,2011,14095,2.0,0.014189428875487761,Treatment
Texas,Refugio County,2011,7323,2.0,0.027311211252219036,Treatment
Texas,Roberts County,2011,922,7.0,0.7592190889370932,Treatment
Texas,Robertson County,2011,16652,8.0,0.048042277203939464,Treatment
Texas,Rockwall County,2011,81103,1.0,0.00123300001233,Treatment
Texas,Runnels County,2011,10503,2.0,0.019042178425211845,Treatment
Texas,Rusk County,2011,53644,2.0,0.003728282752963985,Treatment
Texas,Sabine County,2011,10727,8.0,0.07457816724154004,Treatment
Texas,San Augustine County,2011,8798,9.0,0.10229597635826324,Treatment
Texas,San Jacinto County,2011,26789,6.0,0.022397252603680615,Treatment
Texas,San Patricio County,2011,64455,6.0,0.00930882010705143,Treatment
Texas,San Saba County,2011,6046,9.0,0.14885874958650347,Treatment
Texas,Schleicher County,2011,3309,9.0,0.271985494106981,Treatment
Texas,Scurry County,2011,16861,9.0,0.05337761698594389,Treatment
Texas,Shackelford County,2011,3335,6.0,0.17991004497751126,Treatment
Texas,Shelby County,2011,25736,8.0,0.031084861672365557,Treatment
Texas,Sherman County,2011,3013,0.0,0.0,Treatment
Texas,Smith County,2011,212770,20.0,0.009399821403393335,Treatment
Texas,Somervell County,2011,8428,1.0,0.011865211200759373,Treatment
Texas,Starr County,2011,61640,8.0,0.012978585334198572,Treatment
Texas,Stephens County,2011,9535,8.0,0.08390141583639224,Treatment
Texas,Sterling County,2011,1170,3.0,0.2564102564102564,Treatment
Texas,Stonewall County,2011,1463,7.0,0.4784688995215311,Treatment
Texas,Sutton County,2011,3986,0.0,0.0,Treatment
Texas,Swisher County,2011,7805,5.0,0.06406149903907751,Treatment
Texas,Tarrant County,2011,1848598,172.0,0.009304348484635383,Treatment
Texas,Taylor County,2011,132867,14.0,0.0105368526421158,Treatment
Texas,Terrell County,2011,945,9.0,0.9523809523809523,Treatment
Texas,Terry County,2011,12657,3.0,0.02370229912301493,Treatment
Texas,Throckmorton County,2011,1637,2.0,0.12217470983506414,Treatment
Texas,Titus County,2011,32447,2.0,0.006163898049126267,Treatment
Texas,Tom Green County,2011,111761,1.0,0.0008947665106790383,Treatment
Texas,Travis County,2011,1061662,150.0,0.01412879051901641,Treatment
Texas,Trinity County,2011,14687,5.0,0.03404371212637026,Treatment
Texas,Tyler County,2011,21676,9.0,0.041520575751983764,Treatment
Texas,Upshur County,2011,39728,5.0,0.012585581957309706,Treatment
Texas,Upton County,2011,3284,8.0,0.243605359317905,Treatment
Texas,Uvalde County,2011,26587,9.0,0.03385113025162673,Treatment
Texas,Val Verde County,2011,48962,6.0,0.012254401372492953,Treatment
Texas,Van Zandt County,2011,52490,1.0,0.0019051247856734616,Treatment
Texas,Victoria County,2011,87560,11.0,0.01256281407035176,Treatment
Texas,Walker County,2011,68405,1.0,0.0014618814414151012,Treatment
Texas,Waller County,2011,44138,0.0,0.0,Treatment
Texas,Ward County,2011,10671,4.0,0.0374847718114516,Treatment
Texas,Washington County,2011,33952,7.0,0.020617342130065976,Treatment
Texas,Webb County,2011,255877,19.0,0.007425442693168983,Treatment
Texas,Wharton County,2011,41286,7.0,0.0169548999660902,Treatment
Texas,Wheeler County,2011,5447,6.0,0.11015237745548008,Treatment
Texas,Wichita County,2011,130825,18.0,0.01375883814255685,Treatment
Texas,Wilbarger County,2011,13455,4.0,0.029728725380899292,Treatment
Texas,Willacy County,2011,22168,5.0,0.02255503428365211,Treatment
Texas,Williamson County,2011,442366,31.0,0.007007771845033298,Treatment
Texas,Wilson County,2011,43669,7.0,0.01602967780347615,Treatment
Texas,Winkler County,2011,7160,8.0,0.11173184357541899,Treatment
Texas,Wise County,2011,59938,3.0,0.005005172011078114,Treatment
Texas,Wood County,2011,42109,1.0,0.0023747892374551757,Treatment
Texas,Yoakum County,2011,7971,4.0,0.050181909421653494,Treatment
Texas,Young County,2011,18354,9.0,0.04903563255966002,Treatment
Texas,Zapata County,2011,14223,8.0,0.05624692399634395,Treatment
Texas,Zavala County,2011,11872,2.0,0.016846361185983826,Treatment
Texas,Anderson County,2012,58074,0.0,0.0,Treatment
Texas,Andrews County,2012,16102,6.0,0.037262451869333,Treatment
Texas,Angelina County,2012,87511,4.0,0.00457085394978917,Treatment
Texas,Aransas County,2012,23466,3.0,0.012784454103809767,Treatment
Texas,Archer County,2012,8815,7.0,0.07941009642654566,Treatment
Texas,Armstrong County,2012,1953,7.0,0.35842293906810035,Treatment
Texas,Atascosa County,2012,46444,1.0,0.0021531306519679615,Treatment
Texas,Austin County,2012,28572,3.0,0.010499790004199917,Treatment
Texas,Bailey County,2012,7139,5.0,0.07003782042302843,Treatment
Texas,Bandera County,2012,20579,6.0,0.029155935662568636,Treatment
Texas,Bastrop County,2012,74745,6.0,0.008027292795504716,Treatment
Texas,Baylor County,2012,3593,1.0,0.027831895352073477,Treatment
Texas,Bee County,2012,32486,2.0,0.006156498183833035,Treatment
Texas,Bell County,2012,325138,26.0,0.007996604518696677,Treatment
Texas,Bexar County,2012,1788768,193.0,0.010789549008032345,Treatment
Texas,Blanco County,2012,10619,4.0,0.03766833035125718,Treatment
Texas,Borden County,2012,613,2.0,0.3262642740619902,Treatment
Texas,Bosque County,2012,18127,0.0,0.0,Treatment
Texas,Bowie County,2012,93068,0.0,0.0,Treatment
Texas,Brazoria County,2012,324295,36.0,0.011101003715752632,Treatment
Texas,Brazos County,2012,200304,1.0,0.0004992411534467609,Treatment
Texas,Brewster County,2012,9262,0.0,0.0,Treatment
Texas,Briscoe County,2012,1576,2.0,0.12690355329949238,Treatment
Texas,Brooks County,2012,7203,3.0,0.04164931278633902,Treatment
Texas,Brown County,2012,37804,7.0,0.01851655909427574,Treatment
Texas,Burleson County,2012,17437,7.0,0.04014452027298274,Treatment
Texas,Burnet County,2012,43383,1.0,0.002305050365350483,Treatment
Texas,Caldwell County,2012,38648,4.0,0.0103498240529911,Treatment
Texas,Calhoun County,2012,21564,1.0,0.004637358560563903,Treatment
Texas,Callahan County,2012,13488,2.0,0.01482799525504152,Treatment
Texas,Cameron County,2012,415729,15.0,0.003608119712601238,Treatment
Texas,Camp County,2012,12487,9.0,0.07207495795627453,Treatment
Texas,Carson County,2012,6090,7.0,0.11494252873563218,Treatment
Texas,Cass County,2012,30032,4.0,0.013319126265316995,Treatment
Texas,Castro County,2012,8254,8.0,0.0969227041434456,Treatment
Texas,Chambers County,2012,36497,1.0,0.0027399512288681263,Treatment
Texas,Cherokee County,2012,51271,6.0,0.011702521893468043,Treatment
Texas,Childress County,2012,7102,6.0,0.08448324415657561,Treatment
Texas,Clay County,2012,10525,7.0,0.0665083135391924,Treatment
Texas,Cochran County,2012,3029,9.0,0.29712776493892373,Treatment
Texas,Coke County,2012,3198,1.0,0.031269543464665414,Treatment
Texas,Coleman County,2012,8673,8.0,0.09224028594488642,Treatment
Texas,Collin County,2012,834839,66.0,0.007905715952417172,Treatment
Texas,Collingsworth County,2012,3023,0.0,0.0,Treatment
Texas,Colorado County,2012,20724,8.0,0.038602586373287014,Treatment
Texas,Comal County,2012,114897,12.0,0.010444136922635057,Treatment
Texas,Comanche County,2012,13723,1.0,0.0072870363623114475,Treatment
Texas,Concho County,2012,4082,9.0,0.22048015678588928,Treatment
Texas,Cooke County,2012,38729,0.0,0.0,Treatment
Texas,Coryell County,2012,78515,7.0,0.00891549385467745,Treatment
Texas,Cottle County,2012,1485,9.0,0.6060606060606061,Treatment
Texas,Crane County,2012,4522,8.0,0.17691287041132242,Treatment
Texas,Crockett County,2012,3707,9.0,0.24278392230914486,Treatment
Texas,Crosby County,2012,6033,9.0,0.14917951268025859,Treatment
Texas,Culberson County,2012,2317,3.0,0.1294777729823047,Treatment
Texas,Dallam County,2012,7058,0.0,0.0,Treatment
Texas,Dallas County,2012,2456296,265.0,0.010788602025163092,Treatment
Texas,Dawson County,2012,13614,5.0,0.03672689878066696,Treatment
Texas,Deaf Smith County,2012,19369,6.0,0.03097733491661934,Treatment
Texas,Delta County,2012,5240,3.0,0.05725190839694656,Treatment
Texas,Denton County,2012,707027,46.0,0.006506116456655828,Treatment
