YEAR,STNAME,CTYNAME,Death Rate (%),POPULATION,Indicator
2011,Oregon,Deschutes County,0.009393611091975977,159683,Control
2011,Oregon,Douglas County,0.013126365731103495,107257,Control
2011,Oregon,Gilliam County,0.013126365731103495,1950,Control
2011,Oregon,Grant County,0.013126365731103495,7409,Control
2011,Oregon,Harney County,0.013126365731103495,7363,Control
2011,Oregon,Hood River County,0.013126365731103495,22439,Control
2011,Oregon,Jackson County,0.010742292405199269,204798,Control
2011,Oregon,Jefferson County,0.013126365731103495,21752,Control
2011,Oregon,Josephine County,0.013126365731103495,82722,Control
2011,Oregon,Klamath County,0.013126365731103495,66322,Control
2011,Oregon,Lake County,0.013126365731103495,7908,Control
2011,Oregon,Lane County,0.013554765488437502,354119,Control
2011,Oregon,Lincoln County,0.013126365731103495,45877,Control
2011,Oregon,Linn County,0.014385445314152739,118175,Control
2011,Oregon,Malheur County,0.013126365731103495,30964,Control
2011,Oregon,Marion County,0.0075459121592942055,318053,Control
2011,Oregon,Morrow County,0.013126365731103495,11226,Control
2011,Oregon,Multnomah County,0.01880185511637148,749926,Control
2011,Oregon,Polk County,0.013126365731103495,75942,Control
2011,Oregon,Sherman County,0.013126365731103495,1750,Control
2011,Oregon,Tillamook County,0.013126365731103495,25393,Control
2011,Oregon,Umatilla County,0.013126365731103495,76810,Control
2011,Oregon,Union County,0.013126365731103495,25906,Control
2011,Oregon,Wallowa County,0.013126365731103495,6979,Control
2011,Oregon,Wasco County,0.013126365731103495,25217,Control
2011,Oregon,Washington County,0.008317299428324286,541041,Control
2011,Oregon,Wheeler County,0.013126365731103495,1418,Control
2011,Oregon,Yamhill County,0.010029285513700003,99708,Control
2012,Oregon,Baker County,0.011740070291876367,16001,Control
2012,Oregon,Benton County,0.011740070291876367,86708,Control
2012,Oregon,Clackamas County,0.00574174167904186,383159,Control
2012,Oregon,Clatsop County,0.011740070291876367,37435,Control
2012,Oregon,Columbia County,0.011740070291876367,49220,Control
2012,Oregon,Coos County,0.011740070291876367,62697,Control
2012,Oregon,Crook County,0.011740070291876367,20610,Control
2012,Oregon,Curry County,0.011740070291876367,22272,Control
2012,Oregon,Deschutes County,0.011740070291876367,161408,Control
2012,Oregon,Douglas County,0.011740070291876367,106955,Control
2012,Oregon,Gilliam County,0.011740070291876367,1949,Control
2012,Oregon,Grant County,0.011740070291876367,7325,Control
2012,Oregon,Harney County,0.011740070291876367,7256,Control
2012,Oregon,Hood River County,0.011740070291876367,22545,Control
2012,Oregon,Jackson County,0.019908807947984598,205939,Control
2012,Oregon,Jefferson County,0.011740070291876367,21835,Control
2012,Oregon,Josephine County,0.011740070291876367,82789,Control
2012,Oregon,Klamath County,0.011740070291876367,65936,Control
2012,Oregon,Lake County,0.011740070291876367,7789,Control
2012,Oregon,Lane County,0.009571613971178181,355217,Control
2012,Oregon,Lincoln County,0.011740070291876367,46180,Control
2012,Oregon,Linn County,0.009298944147160019,118293,Control
2012,Oregon,Malheur County,0.011740070291876367,30755,Control
2012,Oregon,Marion County,0.01281790755474966,319865,Control
2012,Oregon,Morrow County,0.011740070291876367,11226,Control
2012,Oregon,Multnomah County,0.01591048053595966,760505,Control
2012,Oregon,Polk County,0.011740070291876367,76227,Control
2012,Oregon,Sherman County,0.011740070291876367,1748,Control
2012,Oregon,Tillamook County,0.011740070291876367,25276,Control
2012,Oregon,Umatilla County,0.011740070291876367,77011,Control
2012,Oregon,Union County,0.011740070291876367,25801,Control
2012,Oregon,Wallowa County,0.011740070291876367,6800,Control
2012,Oregon,Wasco County,0.011740070291876367,25375,Control
2012,Oregon,Washington County,0.008930996207060591,548651,Control
2012,Oregon,Wheeler County,0.011740070291876367,1411,Control
2012,Oregon,Yamhill County,0.011740070291876367,99933,Control
2013,Oregon,Baker County,0.009787798109919133,16027,Control
2013,Oregon,Benton County,0.009787798109919133,86228,Control
2013,Oregon,Clackamas County,0.009804655147056926,387571,Control
2013,Oregon,Clatsop County,0.009787798109919133,37143,Control
2013,Oregon,Columbia County,0.009787798109919133,49271,Control
2013,Oregon,Coos County,0.009787798109919133,62409,Control
2013,Oregon,Crook County,0.009787798109919133,20702,Control
2013,Oregon,Curry County,0.009787798109919133,22252,Control
2013,Oregon,Deschutes County,0.007860446836170149,165385,Control
2013,Oregon,Douglas County,0.009787798109919133,106645,Control
2013,Oregon,Gilliam County,0.009787798109919133,1940,Control
2013,Oregon,Grant County,0.009787798109919133,7271,Control
2013,Oregon,Harney County,0.009787798109919133,7167,Control
2013,Oregon,Hood River County,0.009787798109919133,22574,Control
2013,Oregon,Jackson County,0.009647248363585496,207313,Control
2013,Oregon,Jefferson County,0.009787798109919133,21869,Control
2013,Oregon,Josephine County,0.009787798109919133,83175,Control
2013,Oregon,Klamath County,0.009787798109919133,65719,Control
2013,Oregon,Lake County,0.009787798109919133,7800,Control
2013,Oregon,Lane County,0.011528058168894488,355654,Control
2013,Oregon,Lincoln County,0.009787798109919133,46351,Control
2013,Oregon,Linn County,0.011820430770269928,118439,Control
2013,Oregon,Malheur County,0.009787798109919133,30642,Control
2013,Oregon,Marion County,0.003732608377839504,321491,Control
2013,Oregon,Morrow County,0.009787798109919133,11197,Control
2013,Oregon,Multnomah County,0.016167368773770268,766977,Control
2013,Oregon,Polk County,0.009787798109919133,76568,Control
2013,Oregon,Sherman County,0.009787798109919133,1728,Control
2013,Oregon,Tillamook County,0.009787798109919133,25332,Control
2013,Oregon,Umatilla County,0.009787798109919133,76892,Control
2013,Oregon,Union County,0.009787798109919133,25531,Control
2013,Oregon,Wallowa County,0.009787798109919133,6769,Control
2013,Oregon,Wasco County,0.009787798109919133,25329,Control
2013,Oregon,Washington County,0.007741568441766302,555443,Control
2013,Oregon,Wheeler County,0.009787798109919133,1380,Control
2013,Oregon,Yamhill County,0.009787798109919133,99926,Control
2014,Oregon,Baker County,0.013076962564602376,16030,Control
2014,Oregon,Benton County,0.013076962564602376,87296,Control
2014,Oregon,Clackamas County,0.011688654889923364,393544,Control
2014,Oregon,Clatsop County,0.013076962564602376,37491,Control
2014,Oregon,Columbia County,0.013076962564602376,49513,Control
2014,Oregon,Coos County,0.013076962564602376,62403,Control
2014,Oregon,Crook County,0.013076962564602376,20965,Control
2014,Oregon,Curry County,0.013076962564602376,22167,Control
2014,Oregon,Deschutes County,0.005895148881985015,169631,Control
2014,Oregon,Douglas County,0.013076962564602376,106769,Control
2014,Oregon,Gilliam County,0.013076962564602376,1927,Control
2014,Oregon,Grant County,0.013076962564602376,7191,Control
2014,Oregon,Harney County,0.013076962564602376,7133,Control
2014,Oregon,Hood River County,0.013076962564602376,22671,Control
2014,Oregon,Jackson County,0.010508667262157812,209351,Control
2014,Oregon,Jefferson County,0.013076962564602376,22200,Control
2014,Oregon,Josephine County,0.01438245340684365,83435,Control
2014,Oregon,Klamath County,0.013076962564602376,65333,Control
2014,Oregon,Lake County,0.013076962564602376,7828,Control
2014,Oregon,Lane County,0.016188772249094964,358273,Control
2014,Oregon,Lincoln County,0.025871547765345063,46383,Control
2014,Oregon,Linn County,0.01931231369914774,119095,Control
2014,Oregon,Malheur County,0.013076962564602376,30354,Control
2014,Oregon,Marion County,0.003390112582556946,324473,Control
2014,Oregon,Morrow County,0.013076962564602376,11095,Control
2014,Oregon,Multnomah County,0.015532694396163296,779002,Control
2014,Oregon,Polk County,0.013076962564602376,77702,Control
2014,Oregon,Sherman County,0.013076962564602376,1715,Control
2014,Oregon,Tillamook County,0.013076962564602376,25314,Control
2014,Oregon,Umatilla County,0.013076962564602376,76711,Control
2014,Oregon,Union County,0.013076962564602376,25645,Control
2014,Oregon,Wallowa County,0.013076962564602376,6778,Control
2014,Oregon,Wasco County,0.013076962564602376,25276,Control
2014,Oregon,Washington County,0.007999260512805927,562552,Control
2014,Oregon,Wheeler County,0.013076962564602376,1351,Control
2014,Oregon,Yamhill County,0.013076962564602376,100850,Control
2015,Oregon,Baker County,0.011214196817058307,15899,Control
2015,Oregon,Benton County,0.011214196817058307,88443,Control
2015,Oregon,Clackamas County,0.006502405890179366,399852,Control
2015,Oregon,Clatsop County,0.011214196817058307,37848,Control
2015,Oregon,Columbia County,0.011214196817058307,49671,Control
2015,Oregon,Coos County,0.011214196817058307,62696,Control
2015,Oregon,Crook County,0.011214196817058307,21465,Control
2015,Oregon,Curry County,0.011214196817058307,22329,Control
2015,Oregon,Deschutes County,0.011214196817058307,174392,Control
2015,Oregon,Douglas County,0.010255454036919635,107260,Control
2015,Oregon,Gilliam County,0.011214196817058307,1866,Control
2015,Oregon,Grant County,0.011214196817058307,7209,Control
2015,Oregon,Harney County,0.011214196817058307,7154,Control
2015,Oregon,Hood River County,0.011214196817058307,22925,Control
2015,Oregon,Jackson County,0.015123802502044077,211587,Control
2015,Oregon,Jefferson County,0.011214196817058307,22540,Control
2015,Oregon,Josephine County,0.0130014419781103,84606,Control
2015,Oregon,Klamath County,0.015210976240455112,65742,Control
2015,Oregon,Lake County,0.011214196817058307,7789,Control
2015,Oregon,Lane County,0.014354450017528992,362257,Control
2015,Oregon,Lincoln County,0.011214196817058307,47046,Control
2015,Oregon,Linn County,0.008312344663059109,120303,Control
2015,Oregon,Malheur County,0.011214196817058307,30228,Control
2015,Oregon,Marion County,0.007900190212272035,329106,Control
2015,Oregon,Morrow County,0.011214196817058307,11130,Control
2015,Oregon,Multnomah County,0.015681850660724427,790723,Control
2015,Oregon,Polk County,0.011214196817058307,79012,Control
2015,Oregon,Sherman County,0.011214196817058307,1691,Control
2015,Oregon,Tillamook County,0.011214196817058307,25554,Control
2015,Oregon,Umatilla County,0.011214196817058307,76491,Control
2015,Oregon,Union County,0.011214196817058307,25720,Control
2015,Oregon,Wallowa County,0.011214196817058307,6810,Control
2015,Oregon,Wasco County,0.011214196817058307,25469,Control
2015,Oregon,Washington County,0.007155884842614167,572955,Control
2015,Oregon,Wheeler County,0.011214196817058307,1327,Control
2015,Oregon,Yamhill County,0.009857363943734166,101447,Control
2003,Washington,Adams County,0.00996702835231495,16425,Treatment
2003,Washington,Asotin County,0.00996702835231495,20499,Treatment
2003,Washington,Benton County,0.006553681202731574,152586,Treatment
2003,Washington,Chelan County,0.00996702835231495,67377,Treatment
2003,Washington,Clallam County,0.00996702835231495,66349,Treatment
2003,Washington,Clark County,0.010603526202638687,377233,Treatment
2003,Washington,Columbia County,0.00996702835231495,4029,Treatment
2003,Washington,Cowlitz County,0.00996702835231495,94427,Treatment
2003,Washington,Douglas County,0.00996702835231495,33405,Treatment
2003,Washington,Ferry County,0.00996702835231495,7388,Treatment
2003,Washington,Franklin County,0.00996702835231495,56128,Treatment
2003,Washington,Garfield County,0.00996702835231495,2268,Treatment
2003,Washington,Grant County,0.00996702835231495,78148,Treatment
2003,Washington,Grays Harbor County,0.00996702835231495,69036,Treatment
2003,Washington,Island County,0.00996702835231495,76666,Treatment
2003,Washington,Jefferson County,0.00996702835231495,27542,Treatment
2003,Washington,King County,0.010735961459028463,1769753,Treatment
2003,Washington,Kitsap County,0.009623914171422833,238988,Treatment
2003,Washington,Kittitas County,0.00996702835231495,35424,Treatment
2003,Washington,Klickitat County,0.00996702835231495,19328,Treatment
2003,Washington,Lewis County,0.00996702835231495,70146,Treatment
2003,Washington,Lincoln County,0.00996702835231495,10118,Treatment
2003,Washington,Mason County,0.00996702835231495,51564,Treatment
2003,Washington,Okanogan County,0.00996702835231495,38529,Treatment
2003,Washington,Pacific County,0.00996702835231495,20923,Treatment
2003,Washington,Pend Oreille County,0.00996702835231495,12048,Treatment
2003,Washington,Pierce County,0.011816477874663842,736260,Treatment
2003,Washington,San Juan County,0.00996702835231495,14748,Treatment
2003,Washington,Skagit County,0.011078388832984057,108319,Treatment
2003,Washington,Skamania County,0.00996702835231495,10028,Treatment
2003,Washington,Snohomish County,0.012007741833550578,632925,Treatment
2003,Washington,Spokane County,0.017174673391092844,430867,Treatment
2003,Washington,Stevens County,0.00996702835231495,40106,Treatment
2003,Washington,Thurston County,0.0077244287330573745,220081,Treatment
2003,Washington,Wahkiakum County,0.00996702835231495,3663,Treatment
2003,Washington,Walla Walla County,0.00996702835231495,56416,Treatment
2003,Washington,Whatcom County,0.00787308585600126,177821,Treatment
2003,Washington,Whitman County,0.00996702835231495,40751,Treatment
2003,Washington,Yakima County,0.004445432318292954,224950,Treatment
2004,Washington,Adams County,0.012651992171035315,16415,Treatment
2004,Washington,Asotin County,0.012651992171035315,20787,Treatment
2004,Washington,Benton County,0.007773732557687573,154366,Treatment
2004,Washington,Chelan County,0.012651992171035315,68152,Treatment
2004,Washington,Clallam County,0.016309343771313347,67446,Treatment
2004,Washington,Clark County,0.0069381808089918826,389151,Treatment
2004,Washington,Columbia County,0.012651992171035315,4062,Treatment
2004,Washington,Cowlitz County,0.017815224681421864,95424,Treatment
2004,Washington,Douglas County,0.012651992171035315,33980,Treatment
2004,Washington,Ferry County,0.012651992171035315,7437,Treatment
2004,Washington,Franklin County,0.012651992171035315,59112,Treatment
2004,Washington,Garfield County,0.012651992171035315,2203,Treatment
2004,Washington,Grant County,0.01772555772201261,78982,Treatment
2004,Washington,Grays Harbor County,0.024413361289025475,69634,Treatment
2004,Washington,Island County,0.012651992171035315,79372,Treatment
2004,Washington,Jefferson County,0.012651992171035315,27886,Treatment
2004,Washington,King County,0.013124375330212648,1782942,Treatment
2004,Washington,Kitsap County,0.006685860658306555,239311,Treatment
2004,Washington,Kittitas County,0.012651992171035315,36545,Treatment
2004,Washington,Klickitat County,0.012651992171035315,19343,Treatment
2004,Washington,Lewis County,0.012651992171035315,70722,Treatment
2004,Washington,Lincoln County,0.012651992171035315,10310,Treatment
2004,Washington,Mason County,0.012651992171035315,52771,Treatment
2004,Washington,Okanogan County,0.012651992171035315,38790,Treatment
2004,Washington,Pacific County,0.012651992171035315,20994,Treatment
2004,Washington,Pend Oreille County,0.012651992171035315,12246,Treatment
2004,Washington,Pierce County,0.009712391797885127,741321,Treatment
2004,Washington,San Juan County,0.012651992171035315,15013,Treatment
2004,Washington,Skagit County,0.011792131926743648,110243,Treatment
2004,Washington,Skamania County,0.012651992171035315,10213,Treatment
2004,Washington,Snohomish County,0.01563868384836732,639440,Treatment
2004,Washington,Spokane County,0.017930581065766154,435011,Treatment
2004,Washington,Stevens County,0.012651992171035315,40383,Treatment
2004,Washington,Thurston County,0.008947144742434071,223535,Treatment
2004,Washington,Wahkiakum County,0.012651992171035315,3736,Treatment
2004,Washington,Walla Walla County,0.012651992171035315,57035,Treatment
2004,Washington,Whatcom County,0.006603747626778196,181715,Treatment
2004,Washington,Whitman County,0.012651992171035315,41248,Treatment
2004,Washington,Yakima County,0.008369564738583253,227013,Treatment
2005,Washington,Adams County,0.01299712731560735,16599,Treatment
2005,Washington,Asotin County,0.01299712731560735,20899,Treatment
2005,Washington,Benton County,0.008330663248958666,156050,Treatment
2005,Washington,Chelan County,0.01299712731560735,69066,Treatment
2005,Washington,Clallam County,0.01454566611877991,68749,Treatment
2005,Washington,Clark County,0.010011187502033522,399553,Treatment
2005,Washington,Columbia County,0.01299712731560735,4015,Treatment
2005,Washington,Cowlitz County,0.024906858726221733,96359,Treatment
2005,Washington,Douglas County,0.01299712731560735,34473,Treatment
2005,Washington,Ferry County,0.01299712731560735,7443,Treatment
2005,Washington,Franklin County,0.01299712731560735,62581,Treatment
2005,Washington,Garfield County,0.01299712731560735,2189,Treatment
2005,Washington,Grant County,0.01628154549439539,79845,Treatment
2005,Washington,Grays Harbor County,0.01299712731560735,70144,Treatment
2005,Washington,Island County,0.01299712731560735,79744,Treatment
2005,Washington,Jefferson County,0.01299712731560735,28430,Treatment
2005,Washington,King County,0.012529862376648772,1803691,Treatment
2005,Washington,Kitsap County,0.006786303542874593,235769,Treatment
2005,Washington,Kittitas County,0.01299712731560735,37015,Treatment
2005,Washington,Klickitat County,0.01299712731560735,19411,Treatment
2005,Washington,Lewis County,0.01814096928594354,71661,Treatment
2005,Washington,Lincoln County,0.01299712731560735,10177,Treatment
2005,Washington,Mason County,0.01299712731560735,53884,Treatment
2005,Washington,Okanogan County,0.01299712731560735,39056,Treatment
2005,Washington,Pacific County,0.01299712731560735,21262,Treatment
2005,Washington,Pend Oreille County,0.01299712731560735,12341,Treatment
2005,Washington,Pierce County,0.011341378150901707,749468,Treatment
2005,Washington,San Juan County,0.01299712731560735,15083,Treatment
2005,Washington,Skagit County,0.013371844244758237,112176,Treatment
2005,Washington,Skamania County,0.01299712731560735,10272,Treatment
2005,Washington,Snohomish County,0.014478712441988882,649229,Treatment
2005,Washington,Spokane County,0.020675004827954424,440145,Treatment
2005,Washington,Stevens County,0.01299712731560735,40803,Treatment
2005,Washington,Thurston County,0.0101037612349432,227638,Treatment
2005,Washington,Wahkiakum County,0.01299712731560735,3828,Treatment
2005,Washington,Walla Walla County,0.01299712731560735,57021,Treatment
2005,Washington,Whatcom County,0.008632037808325601,185356,Treatment
2005,Washington,Whitman County,0.01299712731560735,41694,Treatment
2005,Washington,Yakima County,0.004821114729382065,228163,Treatment
2006,Washington,Adams County,0.014241996679590864,16615,Treatment
2006,Washington,Asotin County,0.014241996679590864,21108,Treatment
2006,Washington,Benton County,0.010153766095305787,157577,Treatment
2006,Washington,Chelan County,0.014241996679590864,69919,Treatment
2006,Washington,Clallam County,0.02152976130671298,69671,Treatment
2006,Washington,Clark County,0.011760670358210419,408140,Treatment
2006,Washington,Columbia County,0.014241996679590864,3943,Treatment
2006,Washington,Cowlitz County,0.020211615615494224,98953,Treatment
2006,Washington,Douglas County,0.014241996679590864,35370,Treatment
2006,Washington,Ferry County,0.014241996679590864,7501,Treatment
2006,Washington,Franklin County,0.014241996679590864,66143,Treatment
2006,Washington,Garfield County,0.014241996679590864,2147,Treatment
2006,Washington,Grant County,0.013515173854281852,81390,Treatment
2006,Washington,Grays Harbor County,0.014241996679590864,70854,Treatment
2006,Washington,Island County,0.014241996679590864,81109,Treatment
2006,Washington,Jefferson County,0.014241996679590864,29144,Treatment
2006,Washington,King County,0.014137099296474623,1832059,Treatment
2006,Washington,Kitsap County,0.005844462163369416,239543,Treatment
2006,Washington,Kittitas County,0.014241996679590864,38057,Treatment
2006,Washington,Klickitat County,0.014241996679590864,19864,Treatment
2006,Washington,Lewis County,0.014241996679590864,72833,Treatment
2006,Washington,Lincoln County,0.014241996679590864,10204,Treatment
2006,Washington,Mason County,0.014241996679590864,55265,Treatment
2006,Washington,Okanogan County,0.014241996679590864,39218,Treatment
2006,Washington,Pacific County,0.014241996679590864,21354,Treatment
2006,Washington,Pend Oreille County,0.014241996679590864,12652,Treatment
2006,Washington,Pierce County,0.00889771681969431,764241,Treatment
2006,Washington,San Juan County,0.014241996679590864,15164,Treatment
2006,Washington,Skagit County,0.013984058173682002,114416,Treatment
2006,Washington,Skamania County,0.014241996679590864,10549,Treatment
2006,Washington,Snohomish County,0.014616248144715925,663645,Treatment
2006,Washington,Spokane County,0.022137201455241486,447211,Treatment
2006,Washington,Stevens County,0.031407035175879394,41392,Treatment
2006,Washington,Thurston County,0.00857136734737609,233335,Treatment
2006,Washington,Wahkiakum County,0.014241996679590864,3940,Treatment
2006,Washington,Walla Walla County,0.014241996679590864,57236,Treatment
2006,Washington,Whatcom County,0.011650259218267607,188837,Treatment
2006,Washington,Whitman County,0.014241996679590864,41473,Treatment
2006,Washington,Yakima County,0.005213515169156844,230171,Treatment
2007,Washington,Adams County,0.013927898887219615,16943,Treatment
2007,Washington,Asotin County,0.013927898887219615,21167,Treatment
2007,Washington,Benton County,0.010662050625925089,159444,Treatment
2007,Washington,Chelan County,0.013927898887219615,70677,Treatment
2007,Washington,Clallam County,0.027037795992714025,70272,Treatment
2007,Washington,Clark County,0.013200147841655827,416662,Treatment
2007,Washington,Columbia County,0.013927898887219615,3954,Treatment
2007,Washington,Cowlitz County,0.014916912795727795,100557,Treatment
2007,Washington,Douglas County,0.013927898887219615,36322,Treatment
2007,Washington,Ferry County,0.013927898887219615,7362,Treatment
2007,Washington,Franklin County,0.013927898887219615,69518,Treatment
2007,Washington,Garfield County,0.013927898887219615,2091,Treatment
2007,Washington,Grant County,0.013235311811914187,83111,Treatment
2007,Washington,Grays Harbor County,0.013927898887219615,71343,Treatment
2007,Washington,Island County,0.013927898887219615,80860,Treatment
2007,Washington,Jefferson County,0.013927898887219615,29273,Treatment
2007,Washington,King County,0.013889591742906887,1857506,Treatment
2007,Washington,Kitsap County,0.009660334247564966,238087,Treatment
2007,Washington,Kittitas County,0.013927898887219615,38384,Treatment
2007,Washington,Klickitat County,0.013927898887219615,20109,Treatment
2007,Washington,Lewis County,0.016282446166162364,73699,Treatment
2007,Washington,Lincoln County,0.013927898887219615,10266,Treatment
2007,Washington,Mason County,0.013927898887219615,56823,Treatment
2007,Washington,Okanogan County,0.013927898887219615,39589,Treatment
2007,Washington,Pacific County,0.013927898887219615,21458,Treatment
2007,Washington,Pend Oreille County,0.013927898887219615,12792,Treatment
2007,Washington,Pierce County,0.016148848457914162,774049,Treatment
2007,Washington,San Juan County,0.013927898887219615,15280,Treatment
2007,Washington,Skagit County,0.010321603977258067,116261,Treatment
2007,Washington,Skamania County,0.013927898887219615,10749,Treatment
2007,Washington,Snohomish County,0.015832969569624374,675805,Treatment
2007,Washington,Spokane County,0.022797668499979176,456187,Treatment
2007,Washington,Stevens County,0.013927898887219615,41953,Treatment
2007,Washington,Thurston County,0.008378121373844343,238717,Treatment
2007,Washington,Wahkiakum County,0.013927898887219615,3985,Treatment
2007,Washington,Walla Walla County,0.013927898887219615,57509,Treatment
2007,Washington,Whatcom County,0.006222678551982701,192843,Treatment
2007,Washington,Whitman County,0.013927898887219615,41084,Treatment
2007,Washington,Yakima County,0.010332001653120265,232288,Treatment
2008,Washington,Adams County,0.014510501815282146,17257,Treatment
2008,Washington,Asotin County,0.014510501815282146,21385,Treatment
2008,Washington,Benton County,0.006096817461285209,164020,Treatment
2008,Washington,Chelan County,0.014510501815282146,71308,Treatment
2008,Washington,Clallam County,0.02396492662503348,70937,Treatment
2008,Washington,Clark County,0.014364229771161335,424666,Treatment
2008,Washington,Columbia County,0.014510501815282146,3970,Treatment
2008,Washington,Cowlitz County,0.019697253218038745,101537,Treatment
2008,Washington,Douglas County,0.014510501815282146,36993,Treatment
2008,Washington,Ferry County,0.014510501815282146,7393,Treatment
2008,Washington,Franklin County,0.014510501815282146,73186,Treatment
2008,Washington,Garfield County,0.014510501815282146,2117,Treatment
2008,Washington,Grant County,0.012848065782096805,85616,Treatment
2008,Washington,Grays Harbor County,0.01679566671798676,71447,Treatment
2008,Washington,Island County,0.014510501815282146,80847,Treatment
2008,Washington,Jefferson County,0.014510501815282146,29592,Treatment
2008,Washington,King County,0.013002576102220416,1884242,Treatment
2008,Washington,Kitsap County,0.01042252933942009,239865,Treatment
2008,Washington,Kittitas County,0.014510501815282146,39151,Treatment
2008,Washington,Klickitat County,0.014510501815282146,20391,Treatment
2008,Washington,Lewis County,0.014792501546488798,74362,Treatment
2008,Washington,Lincoln County,0.014510501815282146,10322,Treatment
2008,Washington,Mason County,0.014510501815282146,57717,Treatment
2008,Washington,Okanogan County,0.014510501815282146,40115,Treatment
2008,Washington,Pacific County,0.014510501815282146,21358,Treatment
2008,Washington,Pend Oreille County,0.014510501815282146,12948,Treatment
2008,Washington,Pierce County,0.01638929791550999,787099,Treatment
2008,Washington,San Juan County,0.014510501815282146,15462,Treatment
2008,Washington,Skagit County,0.00844787240333522,118373,Treatment
2008,Washington,Skamania County,0.014510501815282146,10864,Treatment
2008,Washington,Snohomish County,0.015905535710116506,685296,Treatment
2008,Washington,Spokane County,0.027248663517932217,462408,Treatment
2008,Washington,Stevens County,0.026076855605338643,42183,Treatment
2008,Washington,Thurston County,0.0077370699308957494,245571,Treatment
2008,Washington,Wahkiakum County,0.014510501815282146,4058,Treatment
2008,Washington,Walla Walla County,0.014510501815282146,58149,Treatment
2008,Washington,Whatcom County,0.00863119415109667,196960,Treatment
2008,Washington,Whitman County,0.014510501815282146,42027,Treatment
2008,Washington,Yakima County,0.004257475061839825,234881,Treatment
2009,Washington,Adams County,0.014281170867831764,17732,Treatment
2009,Washington,Asotin County,0.014281170867831764,21432,Treatment
2009,Washington,Benton County,0.010101370221160588,168294,Treatment
2009,Washington,Chelan County,0.014281170867831764,72372,Treatment
2009,Washington,Clallam County,0.018203968465125397,71413,Treatment
2009,Washington,Clark County,0.013657344178962135,432002,Treatment
2009,Washington,Columbia County,0.014281170867831764,4040,Treatment
2009,Washington,Cowlitz County,0.017652943137908713,101966,Treatment
2009,Washington,Douglas County,0.014281170867831764,37565,Treatment
2009,Washington,Ferry County,0.014281170867831764,7520,Treatment
2009,Washington,Franklin County,0.014281170867831764,77355,Treatment
2009,Washington,Garfield County,0.014281170867831764,2101,Treatment
2009,Washington,Grant County,0.019296692319916455,88098,Treatment
2009,Washington,Grays Harbor County,0.02228505369305124,71797,Treatment
2009,Washington,Island County,0.014281170867831764,81054,Treatment
2009,Washington,Jefferson County,0.014281170867831764,29676,Treatment
2009,Washington,King County,0.012053593092612818,1916441,Treatment
2009,Washington,Kitsap County,0.009964211872358446,240862,Treatment
2009,Washington,Kittitas County,0.014281170867831764,39532,Treatment
2009,Washington,Klickitat County,0.014281170867831764,20554,Treatment
2009,Washington,Lewis County,0.014717491069158829,74741,Treatment
2009,Washington,Lincoln County,0.014281170867831764,10248,Treatment
2009,Washington,Mason County,0.014281170867831764,58016,Treatment
2009,Washington,Okanogan County,0.014281170867831764,40552,Treatment
2009,Washington,Pacific County,0.014281170867831764,21272,Treatment
2009,Washington,Pend Oreille County,0.014281170867831764,12946,Treatment
2009,Washington,Pierce County,0.01280062647771938,796836,Treatment
2009,Washington,San Juan County,0.014281170867831764,15484,Treatment
2009,Washington,Skagit County,0.016731641206685965,119534,Treatment
2009,Washington,Skamania County,0.014281170867831764,10894,Treatment
2009,Washington,Snohomish County,0.017996720277696592,694571,Treatment
2009,Washington,Spokane County,0.01578888974234239,468684,Treatment
2009,Washington,Stevens County,0.014281170867831764,42334,Treatment
2009,Washington,Thurston County,0.011156311882667474,250979,Treatment
2009,Washington,Wahkiakum County,0.014281170867831764,4062,Treatment
2009,Washington,Walla Walla County,0.014281170867831764,59059,Treatment
2009,Washington,Whatcom County,0.008980512288334314,200434,Treatment
2009,Washington,Whitman County,0.014281170867831764,42689,Treatment
2009,Washington,Yakima County,0.007111363959607452,239054,Treatment
2010,Washington,Adams County,0.012019875857207062,18791,Treatment
2010,Washington,Asotin County,0.012019875857207062,21725,Treatment
2010,Washington,Benton County,0.005666781891231788,176467,Treatment
2010,Washington,Chelan County,0.015120898456293731,72747,Treatment
2010,Washington,Clallam County,0.015383539612614502,71505,Treatment
2010,Washington,Clark County,0.011716928383790333,426733,Treatment
2010,Washington,Columbia County,0.012019875857207062,4094,Treatment
2010,Washington,Cowlitz County,0.013677484905918443,102358,Treatment
2010,Washington,Douglas County,0.012019875857207062,38513,Treatment
2010,Washington,Ferry County,0.012019875857207062,7545,Treatment
2010,Washington,Franklin County,0.012019875857207062,79076,Treatment
2010,Washington,Garfield County,0.012019875857207062,2261,Treatment
2010,Washington,Grant County,0.012019875857207062,89554,Treatment
2010,Washington,Grays Harbor County,0.012019875857207062,72849,Treatment
2010,Washington,Island County,0.012019875857207062,78700,Treatment
2010,Washington,Jefferson County,0.012019875857207062,29899,Treatment
2010,Washington,King County,0.012277971204546358,1938431,Treatment
2010,Washington,Kitsap County,0.007548789015320068,251696,Treatment
2010,Washington,Kittitas County,0.012019875857207062,40992,Treatment
2010,Washington,Klickitat County,0.012019875857207062,20375,Treatment
2010,Washington,Lewis County,0.014568957524866562,75503,Treatment
2010,Washington,Lincoln County,0.012019875857207062,10572,Treatment
2010,Washington,Mason County,0.012019875857207062,60733,Treatment
