BUYER_STATE,BUYER_COUNTY,YEAR,MME
SC,ANDERSON,2012,89378307.0881625
SC,ANDERSON,2013,87336249.1659
SC,ANDERSON,2014,92055744.3038625
SC,BAMBERG,2006,2997521.2455
SC,BAMBERG,2007,3007954.3905
SC,BAMBERG,2008,3661970.94
SC,BAMBERG,2009,4813055.8913625
SC,BAMBERG,2010,4545679.2113625
SC,BAMBERG,2011,4613267.4225
SC,BAMBERG,2012,5189053.995
SC,BAMBERG,2013,5443964.4075
SC,BAMBERG,2014,5292157.3275
SC,BARNWELL,2006,6603793.1735000005
SC,BARNWELL,2007,8135065.69795
SC,BARNWELL,2008,9828988.2038625
SC,BARNWELL,2009,11217530.51625
SC,BARNWELL,2010,12222073.852500001
SC,BARNWELL,2011,11894181.9863625
SC,BARNWELL,2012,11429600.685225
SC,BARNWELL,2013,10263183.8025
SC,BARNWELL,2014,10173425.8725
SC,BEAUFORT,2006,27947029.0258
SC,BEAUFORT,2007,29989754.073312502
SC,BEAUFORT,2008,32565457.9105875
SC,BEAUFORT,2009,35096441.2240875
SC,BEAUFORT,2010,37106947.8113625
SC,BEAUFORT,2011,38085594.780225
SC,BEAUFORT,2012,39764573.8163625
SC,BEAUFORT,2013,37646488.3013625
SC,BEAUFORT,2014,38995489.1325
SC,BERKELEY,2006,23107337.0928125
SC,BERKELEY,2007,27622948.5001125
SC,BERKELEY,2008,34044693.0436125
SC,BERKELEY,2009,40068842.1040875
SC,BERKELEY,2010,45691993.6847625
SC,BERKELEY,2011,52168044.624075
SC,BERKELEY,2012,58496547.555225
SC,BERKELEY,2013,55615750.2411
SC,BERKELEY,2014,59040832.3940625
SC,CALHOUN,2006,3143718.3525
SC,CALHOUN,2007,2898051.2085
SC,CALHOUN,2008,2848881.1695
SC,CALHOUN,2009,3089576.85
SC,CALHOUN,2010,2641690.9875
SC,CALHOUN,2011,2326214.137725
SC,CALHOUN,2012,2352661.5225
SC,CALHOUN,2013,2252000.8388625
SC,CALHOUN,2014,2074593.9
SC,CHARLESTON,2006,160034480.3362125
SC,CHARLESTON,2007,210287004.4132625
SC,CHARLESTON,2008,269832563.4108875
SC,CHARLESTON,2009,512189962.8805875
SC,CHARLESTON,2010,559474105.348725
SC,CHARLESTON,2011,616160512.4615625
SC,CHARLESTON,2012,689301310.665375
SC,CHARLESTON,2013,621948247.967025
SC,CHARLESTON,2014,483165758.1039
SC,CHEROKEE,2006,20847822.622362502
SC,CHEROKEE,2007,22473787.524225
SC,CHEROKEE,2008,23867664.060087502
SC,CHEROKEE,2009,26424106.605
SC,CHEROKEE,2010,28122192.7013625
SC,CHEROKEE,2011,29962155.95295
SC,CHEROKEE,2012,31774227.9040875
SC,CHEROKEE,2013,33116224.4438625
SC,CHEROKEE,2014,32724622.6913625
SC,CHESTER,2006,4339931.1845
SC,CHESTER,2007,4890905.522
SC,CHESTER,2008,5375254.904
SC,CHESTER,2009,6718572.705225
SC,CHESTER,2010,9241040.407725
SC,CHESTER,2011,9584300.6593125
SC,CHESTER,2012,11228664.2888625
SC,CHESTER,2013,11315701.3088625
SC,CHESTER,2014,11038475.4375
SC,CHESTERFIELD,2006,14244126.809037501
SC,CHESTERFIELD,2007,17213987.74245
SC,CHESTERFIELD,2008,18504932.803725
SC,CHESTERFIELD,2009,20011939.455000002
SC,CHESTERFIELD,2010,21323613.705000002
SC,CHESTERFIELD,2011,21837543.735
SC,CHESTERFIELD,2012,23339886.2025
SC,CHESTERFIELD,2013,23985406.365000002
SC,CHESTERFIELD,2014,24060127.8120375
SC,CLARENDON,2006,9230545.117
SC,CLARENDON,2007,10086816.743
SC,CLARENDON,2008,14366177.7128625
SC,CLARENDON,2009,12147231.2443125
SC,CLARENDON,2010,12598898.348175
SC,CLARENDON,2011,12430664.775
SC,CLARENDON,2012,12880541.34045
SC,CLARENDON,2013,12378606.907725
SC,CLARENDON,2014,13106025.825
SC,COLLETON,2006,8880476.56
SC,COLLETON,2007,9737608.567
SC,COLLETON,2008,10546224.8415875
SC,COLLETON,2009,12206942.0220375
SC,COLLETON,2010,14553932.34045
SC,COLLETON,2011,17302113.7509
SC,COLLETON,2012,19701093.699075
SC,COLLETON,2013,19879739.1952125
SC,COLLETON,2014,20739263.746575
SC,DARLINGTON,2006,31712987.061725
SC,DARLINGTON,2007,37543229.5624875
SC,DARLINGTON,2008,39847389.88695
SC,DARLINGTON,2009,43937908.92045
SC,DARLINGTON,2010,50104281.765
SC,DARLINGTON,2011,57908026.4890875
SC,DARLINGTON,2012,66958462.9538625
SC,DARLINGTON,2013,70521795.3713625
SC,DARLINGTON,2014,67822054.2415875
SC,DILLON,2006,11355094.867725
SC,DILLON,2007,12688710.60435
SC,DILLON,2008,12953123.726400001
SC,DILLON,2009,14556043.313625
SC,DILLON,2010,16916427.3718125
SC,DILLON,2011,18725757.8224875
SC,DILLON,2012,19834525.4665875
SC,DILLON,2013,18828748.729537502
SC,DILLON,2014,21010701.3225
SC,DORCHESTER,2006,28858637.3785
SC,DORCHESTER,2007,35072833.3313625
SC,DORCHESTER,2008,39241876.406
SC,DORCHESTER,2009,47121056.16795
SC,DORCHESTER,2010,51205211.1940875
SC,DORCHESTER,2011,56698323.705225
SC,DORCHESTER,2012,66574135.028850004
SC,DORCHESTER,2013,62118716.0608875
SC,DORCHESTER,2014,66117474.91635
SC,EDGEFIELD,2006,874521.1875
SC,EDGEFIELD,2007,1012121.1780000001
SC,EDGEFIELD,2008,1317889.0965
SC,EDGEFIELD,2009,1609618.35
SC,EDGEFIELD,2010,2145185.475
SC,EDGEFIELD,2011,2696532.6
SC,EDGEFIELD,2012,2944550.25
SC,EDGEFIELD,2013,2852317.35
SC,EDGEFIELD,2014,3046191.8775
SC,FAIRFIELD,2006,2828535.034
SC,FAIRFIELD,2007,3135001.7445
SC,FAIRFIELD,2008,3587721.1065
SC,FAIRFIELD,2009,4236652.0875
SC,FAIRFIELD,2010,4455976.0875
SC,FAIRFIELD,2011,4683508.6770375
SC,FAIRFIELD,2012,5235139.935225
SC,FAIRFIELD,2013,5334133.3240875
SC,FAIRFIELD,2014,5344181.45295
SC,FLORENCE,2006,62992047.5888875
SC,FLORENCE,2007,65688846.6660875
SC,FLORENCE,2008,69254648.1454625
SC,FLORENCE,2009,78652692.210675
SC,FLORENCE,2010,83704590.457725
SC,FLORENCE,2011,92937561.5143125
SC,FLORENCE,2012,103133457.5372625
SC,FLORENCE,2013,109377101.318175
SC,FLORENCE,2014,114197392.83225
SC,GEORGETOWN,2006,20454931.216000002
SC,GEORGETOWN,2007,24332129.9795
SC,GEORGETOWN,2008,26699346.6873625
SC,GEORGETOWN,2009,29714519.475
SC,GEORGETOWN,2010,33359629.785
SC,GEORGETOWN,2011,35528122.8525
SC,GEORGETOWN,2012,38794011.3825
SC,GEORGETOWN,2013,40177344.585
SC,GEORGETOWN,2014,42338262.8138625
SC,GREENVILLE,2006,170978885.1050375
SC,GREENVILLE,2007,184858632.5787375
SC,GREENVILLE,2008,193324063.6397875
SC,GREENVILLE,2009,233849915.605596
SC,GREENVILLE,2010,270902867.349075
SC,GREENVILLE,2011,292083818.5589625
SC,GREENVILLE,2012,281677846.43655
SC,GREENVILLE,2013,248016145.194525
SC,GREENVILLE,2014,237755360.9520375
SC,GREENWOOD,2006,17714553.9954
SC,GREENWOOD,2007,20490747.59995
SC,GREENWOOD,2008,22463917.7208125
SC,GREENWOOD,2009,26707452.6675
SC,GREENWOOD,2010,27224020.627725
SC,GREENWOOD,2011,29199444.9713625
SC,GREENWOOD,2012,30461344.55385
SC,GREENWOOD,2013,30993146.0902125
SC,GREENWOOD,2014,32518901.1574875
SC,HAMPTON,2006,4365575.475000001
SC,HAMPTON,2007,4762133.191000001
SC,HAMPTON,2008,5467220.26
SC,HAMPTON,2009,5968318.4025
SC,HAMPTON,2010,6882960.3225
SC,HAMPTON,2011,6591982.0725
SC,HAMPTON,2012,6941041.2525
SC,HAMPTON,2013,6715068.9675
SC,HAMPTON,2014,7238972.1675
SC,HORRY,2006,109992047.5738375
SC,HORRY,2007,125516477.00938751
SC,HORRY,2008,140777248.17465
SC,HORRY,2009,168121369.478625
SC,HORRY,2010,185604019.9177125
SC,HORRY,2011,192567004.951125
SC,HORRY,2012,210963845.7606375
SC,HORRY,2013,202509950.7656625
SC,HORRY,2014,208157205.0684
SC,JASPER,2006,3177561.5795
SC,JASPER,2007,3998836.3565
SC,JASPER,2008,3963147.645
SC,JASPER,2009,4388107.365
SC,JASPER,2010,5481295.2
SC,JASPER,2011,4995552.54
SC,JASPER,2012,5622919.26
SC,JASPER,2013,5653816.335
SC,JASPER,2014,6148177.545
SC,KERSHAW,2006,7119743.481000001
SC,KERSHAW,2007,8533560.4955
SC,KERSHAW,2008,9850368.7725875
SC,KERSHAW,2009,11179169.3289
SC,KERSHAW,2010,13208262.2893125
SC,KERSHAW,2011,17008649.05545
SC,KERSHAW,2012,19459495.8868125
SC,KERSHAW,2013,18779171.332725
SC,KERSHAW,2014,18567352.515
SC,LANCASTER,2006,13009053.286587501
SC,LANCASTER,2007,16289542.470812501
SC,LANCASTER,2008,19565826.8130875
SC,LANCASTER,2009,24311743.3313625
SC,LANCASTER,2010,27915660.4538625
SC,LANCASTER,2011,27357370.9688625
SC,LANCASTER,2012,30217570.4175
SC,LANCASTER,2013,31868411.493862502
SC,LANCASTER,2014,32109397.5263625
SC,LAURENS,2006,19852609.346950002
SC,LAURENS,2007,20103190.660437502
SC,LAURENS,2008,21665658.5429375
SC,LAURENS,2009,23142222.5538375
SC,LAURENS,2010,29476841.0529375
SC,LAURENS,2011,25688469.4397625
SC,LAURENS,2012,27785834.8249875
SC,LAURENS,2013,26780980.0809
SC,LAURENS,2014,26107279.178625
SC,LEE,2006,2789509.6105
SC,LEE,2007,3378877.5905
SC,LEE,2008,3463290.023175
SC,LEE,2009,3559316.175
SC,LEE,2010,4108354.057725
SC,LEE,2011,4089197.5059
SC,LEE,2012,4513549.5568125
SC,LEE,2013,4185635.0625
SC,LEE,2014,3806317.4625
SC,LEXINGTON,2006,42782235.782025
SC,LEXINGTON,2007,50201220.9429375
SC,LEXINGTON,2008,53800183.219175
SC,LEXINGTON,2009,62507822.7565875
SC,LEXINGTON,2010,71635670.8284
SC,LEXINGTON,2011,87297880.6474875
SC,LEXINGTON,2012,103146220.3402125
SC,LEXINGTON,2013,97239795.9952125
SC,LEXINGTON,2014,96122285.0815875
SC,MARION,2006,9408903.9983625
SC,MARION,2007,9964987.515
SC,MARION,2008,10709613.206
SC,MARION,2009,12469811.415000001
SC,MARION,2010,13003730.625
SC,MARION,2011,17111504.9445375
SC,MARION,2012,20638695.0940875
SC,MARION,2013,21167484.2475
SC,MARION,2014,23058626.9363625
SC,MARLBORO,2006,7514207.664
SC,MARLBORO,2007,9656042.758
SC,MARLBORO,2008,10426168.8315
SC,MARLBORO,2009,11245809.1658625
SC,MARLBORO,2010,12734443.1903625
SC,MARLBORO,2011,14338326.7538625
SC,MARLBORO,2012,14564254.6305
SC,MARLBORO,2013,15792332.454
SC,MARLBORO,2014,16316785.935
SC,MCCORMICK,2006,596860.4700000001
SC,MCCORMICK,2007,589077.54
SC,MCCORMICK,2008,647532.405
SC,MCCORMICK,2009,776074.6125
SC,MCCORMICK,2010,954824.25
SC,MCCORMICK,2011,1189268.6325
SC,MCCORMICK,2012,1364683.8075
SC,MCCORMICK,2013,1626452.9625
SC,MCCORMICK,2014,1558242.0375
SC,NEWBERRY,2006,4739850.777
SC,NEWBERRY,2007,6151949.4665
SC,NEWBERRY,2008,7100161.433
SC,NEWBERRY,2009,8393926.6838625
SC,NEWBERRY,2010,9509778.0338625
SC,NEWBERRY,2011,10890070.2188625
SC,NEWBERRY,2012,11458420.1738625
SC,NEWBERRY,2013,12053696.835
SC,NEWBERRY,2014,12635244.7875
SC,OCONEE,2006,37000081.9345875
SC,OCONEE,2007,40377620.9176625
SC,OCONEE,2008,43739527.14845
SC,OCONEE,2009,50823202.148625
SC,OCONEE,2010,58142295.050025
SC,OCONEE,2011,58510859.8695375
SC,OCONEE,2012,60204822.7809
SC,OCONEE,2013,60414263.907262504
SC,OCONEE,2014,59391798.3468
SC,ORANGEBURG,2006,22353442.803225
SC,ORANGEBURG,2007,24098801.4964
SC,ORANGEBURG,2008,26707121.126175
SC,ORANGEBURG,2009,28680033.0075
SC,ORANGEBURG,2010,30787606.2863625
SC,ORANGEBURG,2011,30876494.9663625
SC,ORANGEBURG,2012,33246580.917262502
SC,ORANGEBURG,2013,34077980.798625
SC,ORANGEBURG,2014,33409196.985
SC,PICKENS,2006,34773885.1333125
SC,PICKENS,2007,40924323.82685
SC,PICKENS,2008,44509816.5901
SC,PICKENS,2009,56189717.9502
SC,PICKENS,2010,63833603.661075
SC,PICKENS,2011,69852290.2651875
SC,PICKENS,2012,70694602.8309
SC,PICKENS,2013,70494564.375
SC,PICKENS,2014,70334022.94500001
SC,RICHLAND,2006,43270164.57665
SC,RICHLAND,2007,52035753.0715375
SC,RICHLAND,2008,60292186.626075
SC,RICHLAND,2009,66408390.321075
SC,RICHLAND,2010,75351290.7429
SC,RICHLAND,2011,88014741.9013125
SC,RICHLAND,2012,93646138.1171625
SC,RICHLAND,2013,90631114.4120625
SC,RICHLAND,2014,91446533.6574375
SC,SALUDA,2006,1208958.468
SC,SALUDA,2007,1434320.0055
SC,SALUDA,2008,1571300.078
SC,SALUDA,2009,1806824.055
SC,SALUDA,2010,1676751.84
SC,SALUDA,2011,1935457.3575
SC,SALUDA,2012,2755254.13545
SC,SALUDA,2013,2562465.975
SC,SALUDA,2014,2865482.7375
SC,SPARTANBURG,2006,119718415.98475
SC,SPARTANBURG,2007,121761967.2062625
SC,SPARTANBURG,2008,129662944.6515875
SC,SPARTANBURG,2009,145677621.125175
SC,SPARTANBURG,2010,166763044.7547375
SC,SPARTANBURG,2011,180812431.346775
SC,SPARTANBURG,2012,185512703.492925
SC,SPARTANBURG,2013,186612489.6808875
SC,SPARTANBURG,2014,193186537.8427125
SC,SUMTER,2006,11583251.100175
SC,SUMTER,2007,14691711.9570875
SC,SUMTER,2008,16369887.674
SC,SUMTER,2009,17944262.5088625
SC,SUMTER,2010,19639197.0225
SC,SUMTER,2011,22424574.3075
SC,SUMTER,2012,26060171.265225
SC,SUMTER,2013,27941538.480225
SC,SUMTER,2014,29098943.34
SC,UNION,2006,9284766.846
SC,UNION,2007,10503297.852500001
SC,UNION,2008,11860310.4615875
SC,UNION,2009,13193126.4038625
SC,UNION,2010,14638348.7213625
SC,UNION,2011,15319083.6938625
SC,UNION,2012,16326811.102500001
SC,UNION,2013,17502946.8863625
SC,UNION,2014,19004665.44
SC,WILLIAMSBURG,2006,5731818.8028625
SC,WILLIAMSBURG,2007,5909894.6935
SC,WILLIAMSBURG,2008,6356472.369
SC,WILLIAMSBURG,2009,7717159.3990875
SC,WILLIAMSBURG,2010,7855760.2125
SC,WILLIAMSBURG,2011,9585502.920225
SC,WILLIAMSBURG,2012,8618199.24
SC,WILLIAMSBURG,2013,8566181.175
SC,WILLIAMSBURG,2014,8290138.350000001
SC,YORK,2006,26753481.6883625
SC,YORK,2007,31440219.780862503
SC,YORK,2008,33288981.1260875
SC,YORK,2009,39441012.818175
SC,YORK,2010,52095172.2502125
SC,YORK,2011,52965039.0715875
SC,YORK,2012,56444171.4061125
SC,YORK,2013,58137036.0427125
SC,YORK,2014,62178127.0293
