BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME
IL,WHITE,2006,1,44081.565
IL,WHITE,2006,2,156464.40000000002
IL,WHITE,2006,3,256230.08250000002
IL,WHITE,2006,4,211594.8525
IL,WHITE,2006,5,211279.56000000003
IL,WHITE,2006,6,270336.15750000003
IL,WHITE,2006,7,234331.7625
IL,WHITE,2006,8,266458.2
IL,WHITE,2006,9,262508.55
IL,WHITE,2006,10,288285.825
IL,WHITE,2006,11,332114.61000000004
IL,WHITE,2006,12,323603.6325
IL,WHITE,2007,1,24817.4625
IL,WHITE,2007,2,237803.17250000002
IL,WHITE,2007,3,333628.8225
IL,WHITE,2007,4,248115.165
IL,WHITE,2007,5,235513.68000000002
IL,WHITE,2007,6,329221.7025
IL,WHITE,2007,7,289660.1475
IL,WHITE,2007,8,342560.5275
IL,WHITE,2007,9,326209.8375
IL,WHITE,2007,10,316976.07
IL,WHITE,2007,11,353830.4925
IL,WHITE,2007,12,446934.8925
IL,WHITE,2008,1,11501.2875
IL,WHITE,2008,2,201919.9125
IL,WHITE,2008,3,364735.16250000003
IL,WHITE,2008,4,250747.23750000002
IL,WHITE,2008,5,332971.35000000003
IL,WHITE,2008,6,296739.2625
IL,WHITE,2008,7,302222.66250000003
IL,WHITE,2008,8,326195.0625
IL,WHITE,2008,9,294407.28750000003
IL,WHITE,2008,10,379921.6875
IL,WHITE,2008,11,395680.4625
IL,WHITE,2008,12,507997.95
IL,WHITE,2009,1,20734.95
IL,WHITE,2009,2,304192.8375
IL,WHITE,2009,3,338739.97500000003
IL,WHITE,2009,4,288025.08
IL,WHITE,2009,5,317800.23
IL,WHITE,2009,6,371406.03750000003
IL,WHITE,2009,7,341138.66250000003
IL,WHITE,2009,8,278375.2125
IL,WHITE,2009,9,366712.53750000003
IL,WHITE,2009,10,478096.29000000004
IL,WHITE,2009,11,373824.675
IL,WHITE,2009,12,439505.325
IL,WHITE,2010,1,9618.112500000001
IL,WHITE,2010,2,355386.9
IL,WHITE,2010,3,416568.03
IL,WHITE,2010,4,381991.5
IL,WHITE,2010,5,359739.15
IL,WHITE,2010,6,375550.4625
IL,WHITE,2010,7,449710.125
IL,WHITE,2010,8,368804.85000000003
IL,WHITE,2010,9,405664.65
IL,WHITE,2010,10,472770.4875
IL,WHITE,2010,11,511032.825
IL,WHITE,2010,12,612912.9525
IL,WHITE,2011,1,48528.525
IL,WHITE,2011,2,395147.60250000004
IL,WHITE,2011,3,496102.6875
IL,WHITE,2011,4,428779.8375
IL,WHITE,2011,5,441160.6275
IL,WHITE,2011,6,502948.2375
IL,WHITE,2011,7,435047.8875
IL,WHITE,2011,8,568809.7875
IL,WHITE,2011,9,502405.53750000003
IL,WHITE,2011,10,520487.0775
IL,WHITE,2011,11,578940.12
IL,WHITE,2011,12,543709.3125
IL,WHITE,2012,1,30568.7625
IL,WHITE,2012,2,459893.5875
IL,WHITE,2012,3,402310.65
IL,WHITE,2012,4,335365.6875
IL,WHITE,2012,5,387406.97250000003
IL,WHITE,2012,6,401497.4025
IL,WHITE,2012,7,392943.0375
IL,WHITE,2012,8,427126.8
IL,WHITE,2012,9,386941.2375
IL,WHITE,2012,10,530682.7125
IL,WHITE,2012,11,617295.3
IL,WHITE,2012,12,459399.15
IL,WHITE,2013,1,47064.6
IL,WHITE,2013,2,333709.665
IL,WHITE,2013,3,348718.95
IL,WHITE,2013,4,314098.5375
IL,WHITE,2013,5,423555.4275
IL,WHITE,2013,6,332246.10000000003
IL,WHITE,2013,7,411717.0
IL,WHITE,2013,8,485945.47500000003
IL,WHITE,2013,9,363373.65
IL,WHITE,2013,10,539732.85
IL,WHITE,2013,11,509676.9
IL,WHITE,2013,12,490009.6125
IL,WHITE,2014,1,92433.4875
IL,WHITE,2014,2,372502.91250000003
IL,WHITE,2014,3,387017.7375
IL,WHITE,2014,4,342485.7
IL,WHITE,2014,5,365924.925
IL,WHITE,2014,6,361815.825
IL,WHITE,2014,7,425700.3
IL,WHITE,2014,8,428490.60000000003
IL,WHITE,2014,9,355214.2125
IL,WHITE,2014,10,488526.97500000003
IL,WHITE,2014,11,485162.8125
IL,WHITE,2014,12,510237.0
IL,WHITESIDE,2006,1,38963.925
IL,WHITESIDE,2006,2,335809.2735
IL,WHITESIDE,2006,3,386003.211
IL,WHITESIDE,2006,4,395886.0
IL,WHITESIDE,2006,5,393839.325
IL,WHITESIDE,2006,6,409547.92350000003
IL,WHITESIDE,2006,7,426384.75
IL,WHITESIDE,2006,8,407071.197
IL,WHITESIDE,2006,9,441328.7625
IL,WHITESIDE,2006,10,528238.872
IL,WHITESIDE,2006,11,522734.0235
IL,WHITESIDE,2006,12,526205.3355
IL,WHITESIDE,2007,1,39164.850000000006
IL,WHITESIDE,2007,2,354769.49700000003
IL,WHITESIDE,2007,3,429715.08150000003
IL,WHITESIDE,2007,4,454848.70650000003
IL,WHITESIDE,2007,5,495307.8135
IL,WHITESIDE,2007,6,473399.802
IL,WHITESIDE,2007,7,501016.3065
IL,WHITESIDE,2007,8,557853.7185
IL,WHITESIDE,2007,9,402864.597
IL,WHITESIDE,2007,10,690734.694
IL,WHITESIDE,2007,11,661042.335
IL,WHITESIDE,2007,12,645591.7485
IL,WHITESIDE,2008,1,188266.38450000001
IL,WHITESIDE,2008,2,530030.3145
IL,WHITESIDE,2008,3,574304.643
IL,WHITESIDE,2008,4,533327.7315
IL,WHITESIDE,2008,5,559683.609
IL,WHITESIDE,2008,6,627523.635
IL,WHITESIDE,2008,7,575655.6525
IL,WHITESIDE,2008,8,598498.665
IL,WHITESIDE,2008,9,708104.595
IL,WHITESIDE,2008,10,729541.875
IL,WHITESIDE,2008,11,712114.8690000001
IL,WHITESIDE,2008,12,884074.71
IL,WHITESIDE,2009,1,68332.725
IL,WHITESIDE,2009,2,611501.895
IL,WHITESIDE,2009,3,631904.34
IL,WHITESIDE,2009,4,721732.0650000001
IL,WHITESIDE,2009,5,623405.7525000001
IL,WHITESIDE,2009,6,703173.465
IL,WHITESIDE,2009,7,693735.555
IL,WHITESIDE,2009,8,742599.6525
IL,WHITESIDE,2009,9,643601.3025
IL,WHITESIDE,2009,10,1099484.2575
IL,WHITESIDE,2009,11,869073.765
IL,WHITESIDE,2009,12,1230136.4325
IL,WHITESIDE,2010,1,20583.6
IL,WHITESIDE,2010,2,868556.3775000001
IL,WHITESIDE,2010,3,817356.75
IL,WHITESIDE,2010,4,1036446.855
IL,WHITESIDE,2010,5,885264.9525
IL,WHITESIDE,2010,6,948531.8775000001
IL,WHITESIDE,2010,7,969688.0650000001
IL,WHITESIDE,2010,8,1023043.3425
IL,WHITESIDE,2010,9,1040076.2925
IL,WHITESIDE,2010,10,1031412.915
IL,WHITESIDE,2010,11,1294133.0963625
IL,WHITESIDE,2010,12,1463642.0025
IL,WHITESIDE,2011,1,168280.5375
IL,WHITESIDE,2011,2,1017119.7375
IL,WHITESIDE,2011,3,1094407.725
IL,WHITESIDE,2011,4,1209795.225
IL,WHITESIDE,2011,5,1144696.65
IL,WHITESIDE,2011,6,1172966.5425
IL,WHITESIDE,2011,7,1137147.84
IL,WHITESIDE,2011,8,1150944.9075
IL,WHITESIDE,2011,9,1119370.905
IL,WHITESIDE,2011,10,1233648.03
IL,WHITESIDE,2011,11,1087975.7550000001
IL,WHITESIDE,2011,12,1251510.93
IL,WHITESIDE,2012,1,115681.3125
IL,WHITESIDE,2012,2,1023675.3300000001
IL,WHITESIDE,2012,3,1078893.8625
IL,WHITESIDE,2012,4,1036392.4125
IL,WHITESIDE,2012,5,945493.3425
IL,WHITESIDE,2012,6,766015.5750000001
IL,WHITESIDE,2012,7,829567.5
IL,WHITESIDE,2012,8,842485.7625
IL,WHITESIDE,2012,9,708366.0
IL,WHITESIDE,2012,10,1216967.7375
IL,WHITESIDE,2012,11,1236299.5125
IL,WHITESIDE,2012,12,1084624.125
IL,WHITESIDE,2013,1,146207.7375
IL,WHITESIDE,2013,2,736564.725
IL,WHITESIDE,2013,3,845589.2625000001
IL,WHITESIDE,2013,4,753806.1375000001
IL,WHITESIDE,2013,5,1054584.9375
IL,WHITESIDE,2013,6,787351.35
IL,WHITESIDE,2013,7,1006882.0875
IL,WHITESIDE,2013,8,869838.9225
IL,WHITESIDE,2013,9,840131.475
IL,WHITESIDE,2013,10,1140966.375
IL,WHITESIDE,2013,11,967542.8175
IL,WHITESIDE,2013,12,924917.6625
IL,WHITESIDE,2014,1,159759.3
IL,WHITESIDE,2014,2,651651.1125
IL,WHITESIDE,2014,3,607675.875
IL,WHITESIDE,2014,4,671849.2050000001
IL,WHITESIDE,2014,5,749931.1125
IL,WHITESIDE,2014,6,673914.9525
IL,WHITESIDE,2014,7,731536.86
IL,WHITESIDE,2014,8,784339.5075000001
IL,WHITESIDE,2014,9,724189.6950000001
IL,WHITESIDE,2014,10,808186.5525
IL,WHITESIDE,2014,11,868108.3875000001
IL,WHITESIDE,2014,12,1047496.0875
IL,WILL,2006,1,798551.5625
IL,WILL,2006,2,6013888.4
IL,WILL,2006,3,6800291.109
IL,WILL,2006,4,5825561.1645
IL,WILL,2006,5,7148290.4835
IL,WILL,2006,6,7509285.0355
IL,WILL,2006,7,6640859.078225
IL,WILL,2006,8,7400549.8013625005
IL,WILL,2006,9,6766418.930225
IL,WILL,2006,10,9192147.662225
IL,WILL,2006,11,8933730.9755
IL,WILL,2006,12,8953379.230362501
IL,WILL,2007,1,1020030.6758625
IL,WILL,2007,2,6309219.4215
IL,WILL,2007,3,7084875.1995
IL,WILL,2007,4,6470970.081
IL,WILL,2007,5,6926472.49
IL,WILL,2007,6,6660343.944
IL,WILL,2007,7,7061903.709225
IL,WILL,2007,8,7523756.4275
IL,WILL,2007,9,6281935.9755
IL,WILL,2007,10,8114751.1295
IL,WILL,2007,11,10207758.4093625
IL,WILL,2007,12,8729424.48
IL,WILL,2008,1,646869.0075000001
IL,WILL,2008,2,7070294.9085
IL,WILL,2008,3,7073049.348
IL,WILL,2008,4,7446155.2575
IL,WILL,2008,5,7553614.917
IL,WILL,2008,6,7186620.592725
IL,WILL,2008,7,7863451.7927250005
IL,WILL,2008,8,7572823.6763625005
IL,WILL,2008,9,8172352.012725
IL,WILL,2008,10,10131453.3518625
IL,WILL,2008,11,8300649.9338625
IL,WILL,2008,12,9898682.2765875
IL,WILL,2009,1,772718.58
IL,WILL,2009,2,7277069.7075000005
IL,WILL,2009,3,8293172.475000001
IL,WILL,2009,4,8314114.94295
IL,WILL,2009,5,8699704.41
IL,WILL,2009,6,8311853.940675
IL,WILL,2009,7,8275230.7093125
IL,WILL,2009,8,7777863.51
IL,WILL,2009,9,8401785.6975
IL,WILL,2009,10,11139160.7668125
IL,WILL,2009,11,11315699.3222625
IL,WILL,2009,12,12199471.77
IL,WILL,2010,1,701094.975
IL,WILL,2010,2,8893030.762725
IL,WILL,2010,3,10445166.72
IL,WILL,2010,4,9267295.3693125
IL,WILL,2010,5,9221563.23795
IL,WILL,2010,6,10058582.3925
IL,WILL,2010,7,9741073.2675
IL,WILL,2010,8,9957584.3588625
IL,WILL,2010,9,9664732.845
IL,WILL,2010,10,11851599.630450001
IL,WILL,2010,11,13406421.5175
IL,WILL,2010,12,13849762.815
IL,WILL,2011,1,1072350.09
IL,WILL,2011,2,9215636.2915875
IL,WILL,2011,3,10897664.31
IL,WILL,2011,4,9859285.71795
IL,WILL,2011,5,10073607.87795
IL,WILL,2011,6,11481574.012500001
IL,WILL,2011,7,9772389.727950001
IL,WILL,2011,8,11633852.2575
IL,WILL,2011,9,10723245.5515875
IL,WILL,2011,10,12569578.81545
IL,WILL,2011,11,15140658.64545
IL,WILL,2011,12,15044566.5675
IL,WILL,2012,1,2348312.2913625
IL,WILL,2012,2,11074160.602500001
IL,WILL,2012,3,11410129.2338625
IL,WILL,2012,4,10946344.5788625
IL,WILL,2012,5,11493549.5475
IL,WILL,2012,6,11401669.8488625
IL,WILL,2012,7,11872211.1675
IL,WILL,2012,8,12596558.077725
IL,WILL,2012,9,10727692.8113625
IL,WILL,2012,10,15230311.03545
IL,WILL,2012,11,16185199.875
IL,WILL,2012,12,13552388.0625
IL,WILL,2013,1,1444258.35
IL,WILL,2013,2,10332931.785
IL,WILL,2013,3,11252743.4025
IL,WILL,2013,4,12171051.1275
IL,WILL,2013,5,12924308.422725
IL,WILL,2013,6,11254820.4525
IL,WILL,2013,7,12918860.9625
IL,WILL,2013,8,12439646.325000001
IL,WILL,2013,9,11519920.807500001
IL,WILL,2013,10,17117107.1588625
IL,WILL,2013,11,14825246.58
IL,WILL,2013,12,16704926.2390875
IL,WILL,2014,1,2467294.095
IL,WILL,2014,2,11427046.0688625
IL,WILL,2014,3,12099295.6875
IL,WILL,2014,4,12100253.55
IL,WILL,2014,5,12534346.807500001
IL,WILL,2014,6,12350125.8975
IL,WILL,2014,7,13087282.6875
IL,WILL,2014,8,12465161.3138625
IL,WILL,2014,9,13009375.3875
IL,WILL,2014,10,16420531.7775
IL,WILL,2014,11,14418641.085
IL,WILL,2014,12,18226311.630225
IL,WILLIAMSON,2006,1,334354.05
IL,WILLIAMSON,2006,2,2187826.8495
IL,WILLIAMSON,2006,3,2460374.412
IL,WILLIAMSON,2006,4,2284884.765
IL,WILLIAMSON,2006,5,2525247.7875
IL,WILLIAMSON,2006,6,3132370.2375
IL,WILLIAMSON,2006,7,2280928.5338625
IL,WILLIAMSON,2006,8,2691843.1125
IL,WILLIAMSON,2006,9,2399246.0288625
IL,WILLIAMSON,2006,10,3520940.6258625
IL,WILLIAMSON,2006,11,3273817.7955
IL,WILLIAMSON,2006,12,3378611.7728625
IL,WILLIAMSON,2007,1,189098.475
IL,WILLIAMSON,2007,2,2757420.828
IL,WILLIAMSON,2007,3,2801686.7603625
IL,WILLIAMSON,2007,4,2321443.6763625
IL,WILLIAMSON,2007,5,2701240.507725
IL,WILLIAMSON,2007,6,2640633.3135
IL,WILLIAMSON,2007,7,2757363.679725
IL,WILLIAMSON,2007,8,2990314.923225
IL,WILLIAMSON,2007,9,2512689.552
IL,WILLIAMSON,2007,10,3466503.9413625
IL,WILLIAMSON,2007,11,3514553.7765
IL,WILLIAMSON,2007,12,3126603.5640000002
IL,WILLIAMSON,2008,1,253825.2735
IL,WILLIAMSON,2008,2,2560371.933
IL,WILLIAMSON,2008,3,2626535.115
IL,WILLIAMSON,2008,4,2781005.862
IL,WILLIAMSON,2008,5,2845069.716
IL,WILLIAMSON,2008,6,2586316.5375
IL,WILLIAMSON,2008,7,2886775.14
IL,WILLIAMSON,2008,8,2656174.5225
IL,WILLIAMSON,2008,9,2937642.075
IL,WILLIAMSON,2008,10,3943319.2995
IL,WILLIAMSON,2008,11,3227280.2925
IL,WILLIAMSON,2008,12,3778220.1053625
IL,WILLIAMSON,2009,1,268004.4375
IL,WILLIAMSON,2009,2,2579183.182725
IL,WILLIAMSON,2009,3,2965694.265
IL,WILLIAMSON,2009,4,2808188.4493125
IL,WILLIAMSON,2009,5,2811858.6865875
IL,WILLIAMSON,2009,6,3024976.6315875
IL,WILLIAMSON,2009,7,3017946.480225
IL,WILLIAMSON,2009,8,2650737.217725
IL,WILLIAMSON,2009,9,3083995.1065875
IL,WILLIAMSON,2009,10,3927489.682725
IL,WILLIAMSON,2009,11,3588193.8265875
IL,WILLIAMSON,2009,12,3864754.927725
IL,WILLIAMSON,2010,1,179286.075
IL,WILLIAMSON,2010,2,2834980.7065875
IL,WILLIAMSON,2010,3,3059689.6915875003
IL,WILLIAMSON,2010,4,3057152.3515875
IL,WILLIAMSON,2010,5,2783801.760225
IL,WILLIAMSON,2010,6,3220486.207725
IL,WILLIAMSON,2010,7,3099926.5088625
IL,WILLIAMSON,2010,8,2880310.1775
IL,WILLIAMSON,2010,9,2854052.5875
IL,WILLIAMSON,2010,10,3427634.205225
IL,WILLIAMSON,2010,11,4048802.73
IL,WILLIAMSON,2010,12,4074658.4702250003
IL,WILLIAMSON,2011,1,283949.3625
IL,WILLIAMSON,2011,2,2830648.890225
IL,WILLIAMSON,2011,3,3386818.89795
IL,WILLIAMSON,2011,4,2879514.4615875003
IL,WILLIAMSON,2011,5,3106521.6750000003
IL,WILLIAMSON,2011,6,3173282.7718125
IL,WILLIAMSON,2011,7,2931092.317725
IL,WILLIAMSON,2011,8,3423687.7240875
IL,WILLIAMSON,2011,9,3548936.197725
IL,WILLIAMSON,2011,10,3924014.7645375
IL,WILLIAMSON,2011,11,4266867.967725
IL,WILLIAMSON,2011,12,4117255.1415750002
IL,WILLIAMSON,2012,1,551521.2975
IL,WILLIAMSON,2012,2,3039771.4015875002
IL,WILLIAMSON,2012,3,3279248.9513625
IL,WILLIAMSON,2012,4,3067392.5143125
IL,WILLIAMSON,2012,5,3348479.123625
IL,WILLIAMSON,2012,6,3172929.585225
IL,WILLIAMSON,2012,7,3332671.3988625
IL,WILLIAMSON,2012,8,3264283.77795
IL,WILLIAMSON,2012,9,3059445.5215875
IL,WILLIAMSON,2012,10,4085781.0790875
IL,WILLIAMSON,2012,11,4407751.0538625
IL,WILLIAMSON,2012,12,3827692.4072625
IL,WILLIAMSON,2013,1,389807.5725
IL,WILLIAMSON,2013,2,2961864.3190875
IL,WILLIAMSON,2013,3,3115862.01045
IL,WILLIAMSON,2013,4,3153305.74545
IL,WILLIAMSON,2013,5,3286403.3850000002
IL,WILLIAMSON,2013,6,3047859.5775
IL,WILLIAMSON,2013,7,3358551.5288625
IL,WILLIAMSON,2013,8,3178842.982725
IL,WILLIAMSON,2013,9,3217976.1490875
IL,WILLIAMSON,2013,10,4210913.2688625
IL,WILLIAMSON,2013,11,4008007.82295
IL,WILLIAMSON,2013,12,4293276.0640875
IL,WILLIAMSON,2014,1,450920.205
IL,WILLIAMSON,2014,2,2920480.4065875
IL,WILLIAMSON,2014,3,3280063.5190875
IL,WILLIAMSON,2014,4,3268001.6890875
IL,WILLIAMSON,2014,5,3383645.4713625
IL,WILLIAMSON,2014,6,3329953.897725
IL,WILLIAMSON,2014,7,3530029.7822625
IL,WILLIAMSON,2014,8,3335697.6825
IL,WILLIAMSON,2014,9,3681055.035225
IL,WILLIAMSON,2014,10,4590830.1490875
IL,WILLIAMSON,2014,11,4059028.5788625
IL,WILLIAMSON,2014,12,4772015.7565875
IL,WINNEBAGO,2006,1,449934.1125
IL,WINNEBAGO,2006,2,4048351.7805
IL,WINNEBAGO,2006,3,4750115.04
IL,WINNEBAGO,2006,4,4058426.2725
IL,WINNEBAGO,2006,5,4677719.8440000005
IL,WINNEBAGO,2006,6,4470995.5845
IL,WINNEBAGO,2006,7,4568583.1515
IL,WINNEBAGO,2006,8,4955768.7945
IL,WINNEBAGO,2006,9,4671384.015
IL,WINNEBAGO,2006,10,5923108.0785
IL,WINNEBAGO,2006,11,5791654.2765
IL,WINNEBAGO,2006,12,5980163.0535
IL,WINNEBAGO,2007,1,613654.2345
IL,WINNEBAGO,2007,2,4166672.691
IL,WINNEBAGO,2007,3,5244417.5595
IL,WINNEBAGO,2007,4,4565546.238
IL,WINNEBAGO,2007,5,5208859.5600000005
IL,WINNEBAGO,2007,6,4691842.6425
IL,WINNEBAGO,2007,7,5149932.3780000005
IL,WINNEBAGO,2007,8,5334992.5365
IL,WINNEBAGO,2007,9,4868731.6725
IL,WINNEBAGO,2007,10,6105969.390000001
IL,WINNEBAGO,2007,11,7312159.3440000005
IL,WINNEBAGO,2007,12,6886093.461
IL,WINNEBAGO,2008,1,800393.316
IL,WINNEBAGO,2008,2,5498453.2360875
IL,WINNEBAGO,2008,3,5697016.8285
IL,WINNEBAGO,2008,4,5278619.835
IL,WINNEBAGO,2008,5,5542516.368
IL,WINNEBAGO,2008,6,5589335.7675
IL,WINNEBAGO,2008,7,5940097.5675
IL,WINNEBAGO,2008,8,5405478.1515
IL,WINNEBAGO,2008,9,5658715.6275
IL,WINNEBAGO,2008,10,7473308.878500001
IL,WINNEBAGO,2008,11,6836879.2020000005
IL,WINNEBAGO,2008,12,8026867.038000001
IL,WINNEBAGO,2009,1,489838.8
IL,WINNEBAGO,2009,2,5398005.7725
IL,WINNEBAGO,2009,3,5943176.58
IL,WINNEBAGO,2009,4,6169725.8775
IL,WINNEBAGO,2009,5,6012232.065
IL,WINNEBAGO,2009,6,6354375.915
IL,WINNEBAGO,2009,7,6286933.0275
IL,WINNEBAGO,2009,8,6075211.140000001
IL,WINNEBAGO,2009,9,5888875.4175
IL,WINNEBAGO,2009,10,8375322.75
IL,WINNEBAGO,2009,11,7777129.635
IL,WINNEBAGO,2009,12,8762777.25
IL,WINNEBAGO,2010,1,204356.6625
IL,WINNEBAGO,2010,2,5536723.59
IL,WINNEBAGO,2010,3,6579030.202500001
IL,WINNEBAGO,2010,4,6328145.8725000005
IL,WINNEBAGO,2010,5,6090253.62
IL,WINNEBAGO,2010,6,6750963.5925
IL,WINNEBAGO,2010,7,6570935.805
IL,WINNEBAGO,2010,8,6485786.9775
IL,WINNEBAGO,2010,9,6766952.8125
IL,WINNEBAGO,2010,10,8014066.26
IL,WINNEBAGO,2010,11,8590077.637500001
IL,WINNEBAGO,2010,12,8998971.4575
IL,WINNEBAGO,2011,1,1252821.5475
IL,WINNEBAGO,2011,2,6267310.08
IL,WINNEBAGO,2011,3,7099687.395225001
IL,WINNEBAGO,2011,4,6763741.8938625
IL,WINNEBAGO,2011,5,7060964.5013625
IL,WINNEBAGO,2011,6,7314836.1677250005
IL,WINNEBAGO,2011,7,6349293.2363625
IL,WINNEBAGO,2011,8,7561798.6015875
IL,WINNEBAGO,2011,9,7150638.87
IL,WINNEBAGO,2011,10,8857295.865
IL,WINNEBAGO,2011,11,9370953.0038625
IL,WINNEBAGO,2011,12,9231117.067725
IL,WINNEBAGO,2012,1,1206238.9575
IL,WINNEBAGO,2012,2,6866075.3588625
IL,WINNEBAGO,2012,3,7262504.8238625005
IL,WINNEBAGO,2012,4,6774467.235
IL,WINNEBAGO,2012,5,7331663.4563625
IL,WINNEBAGO,2012,6,7303334.8275
IL,WINNEBAGO,2012,7,7241338.7363625
IL,WINNEBAGO,2012,8,7519102.215225
IL,WINNEBAGO,2012,9,6669711.5213625
IL,WINNEBAGO,2012,10,9975080.9065875
IL,WINNEBAGO,2012,11,9465073.245000001
IL,WINNEBAGO,2012,12,9174036.600225
IL,WINNEBAGO,2013,1,485226.54750000004
IL,WINNEBAGO,2013,2,6133381.5788625
IL,WINNEBAGO,2013,3,6768510.2925
IL,WINNEBAGO,2013,4,7364030.01
IL,WINNEBAGO,2013,5,7167696.83295
IL,WINNEBAGO,2013,6,6585574.08
IL,WINNEBAGO,2013,7,7594613.6063625
IL,WINNEBAGO,2013,8,7482384.7990875
IL,WINNEBAGO,2013,9,6845999.9025
IL,WINNEBAGO,2013,10,9793378.3763625
IL,WINNEBAGO,2013,11,8774329.6763625
IL,WINNEBAGO,2013,12,9824674.3013625
IL,WINNEBAGO,2014,1,1108922.7675
IL,WINNEBAGO,2014,2,6391053.8213625
IL,WINNEBAGO,2014,3,7021156.710225
IL,WINNEBAGO,2014,4,6758520.0600000005
IL,WINNEBAGO,2014,5,7037550.7388625005
IL,WINNEBAGO,2014,6,6914004.4613625
IL,WINNEBAGO,2014,7,7393491.7843125
IL,WINNEBAGO,2014,8,6880653.8140875
IL,WINNEBAGO,2014,9,7030844.535
IL,WINNEBAGO,2014,10,9326555.895225
IL,WINNEBAGO,2014,11,7714519.1663625
IL,WINNEBAGO,2014,12,9684465.390225
IL,WOODFORD,2006,1,40367.775
IL,WOODFORD,2006,2,288693.18
IL,WOODFORD,2006,3,357278.088
IL,WOODFORD,2006,4,226418.688
IL,WOODFORD,2006,5,330418.449
IL,WOODFORD,2006,6,382889.0685
IL,WOODFORD,2006,7,301015.014
IL,WOODFORD,2006,8,330267.58650000003
IL,WOODFORD,2006,9,367746.3645
IL,WOODFORD,2006,10,437928.972
IL,WOODFORD,2006,11,431839.8915
IL,WOODFORD,2006,12,353026.72500000003
IL,WOODFORD,2007,1,15703.011
IL,WOODFORD,2007,2,324828.909
IL,WOODFORD,2007,3,317514.336
IL,WOODFORD,2007,4,340456.02
IL,WOODFORD,2007,5,335143.359
IL,WOODFORD,2007,6,322347.09750000003
IL,WOODFORD,2007,7,415727.808
IL,WOODFORD,2007,8,338754.201
IL,WOODFORD,2007,9,259127.073
IL,WOODFORD,2007,10,468608.517
IL,WOODFORD,2007,11,434977.46400000004
IL,WOODFORD,2007,12,456451.4925
IL,WOODFORD,2008,1,31626.9
IL,WOODFORD,2008,2,331949.7705
IL,WOODFORD,2008,3,329543.427
IL,WOODFORD,2008,4,277095.5775
IL,WOODFORD,2008,5,372596.265
IL,WOODFORD,2008,6,326116.7025
IL,WOODFORD,2008,7,411280.66500000004
IL,WOODFORD,2008,8,425526.5925
IL,WOODFORD,2008,9,297972.585
IL,WOODFORD,2008,10,456512.50200000004
IL,WOODFORD,2008,11,377528.5395
IL,WOODFORD,2008,12,442235.121
IL,WOODFORD,2009,1,26030.8875
IL,WOODFORD,2009,2,277918.35000000003
IL,WOODFORD,2009,3,422778.015
IL,WOODFORD,2009,4,356888.1225
IL,WOODFORD,2009,5,349431.075
IL,WOODFORD,2009,6,362197.86
IL,WOODFORD,2009,7,349413.93
IL,WOODFORD,2009,8,356894.79000000004
IL,WOODFORD,2009,9,364285.66500000004
IL,WOODFORD,2009,10,496173.555
IL,WOODFORD,2009,11,416650.73250000004
IL,WOODFORD,2009,12,540015.5475
IL,WOODFORD,2010,1,30555.300000000003
IL,WOODFORD,2010,2,316838.88
IL,WOODFORD,2010,3,446698.215
IL,WOODFORD,2010,4,359600.0175
IL,WOODFORD,2010,5,410264.22750000004
IL,WOODFORD,2010,6,355745.715
IL,WOODFORD,2010,7,400972.41750000004
IL,WOODFORD,2010,8,361534.44
IL,WOODFORD,2010,9,404245.98000000004
IL,WOODFORD,2010,10,412074.48000000004
IL,WOODFORD,2010,11,582112.8150000001
IL,WOODFORD,2010,12,530144.2425
IL,WOODFORD,2011,1,54420.675
IL,WOODFORD,2011,2,442375.3425
IL,WOODFORD,2011,3,519375.405
IL,WOODFORD,2011,4,465449.76
IL,WOODFORD,2011,5,466697.13
IL,WOODFORD,2011,6,461856.09750000003
IL,WOODFORD,2011,7,487644.6975
IL,WOODFORD,2011,8,498443.4675
IL,WOODFORD,2011,9,502520.37
IL,WOODFORD,2011,10,634773.9375
IL,WOODFORD,2011,11,598765.23
IL,WOODFORD,2011,12,585896.46
IL,WOODFORD,2012,1,73786.575
IL,WOODFORD,2012,2,442062.12
IL,WOODFORD,2012,3,469318.0125
IL,WOODFORD,2012,4,409846.732725
IL,WOODFORD,2012,5,511958.5575
IL,WOODFORD,2012,6,457520.2275
IL,WOODFORD,2012,7,502412.7525
IL,WOODFORD,2012,8,484215.615
IL,WOODFORD,2012,9,506251.3275
IL,WOODFORD,2012,10,621277.8338625
IL,WOODFORD,2012,11,640821.8175
IL,WOODFORD,2012,12,602196.7275
IL,WOODFORD,2013,1,57318.975
IL,WOODFORD,2013,2,510081.69
IL,WOODFORD,2013,3,429906.855
IL,WOODFORD,2013,4,524315.13
IL,WOODFORD,2013,5,404412.1275
IL,WOODFORD,2013,6,451008.855
IL,WOODFORD,2013,7,475723.95
IL,WOODFORD,2013,8,523670.655
IL,WOODFORD,2013,9,511615.215
IL,WOODFORD,2013,10,783552.3825000001
IL,WOODFORD,2013,11,661405.4400000001
IL,WOODFORD,2013,12,666067.9725
IL,WOODFORD,2014,1,34805.25
IL,WOODFORD,2014,2,525502.9425
IL,WOODFORD,2014,3,514823.9625
IL,WOODFORD,2014,4,541215.3375
IL,WOODFORD,2014,5,591734.76
IL,WOODFORD,2014,6,583413.2625
IL,WOODFORD,2014,7,275805.0375
IL,WOODFORD,2014,8,549944.5275
IL,WOODFORD,2014,9,624385.74
