BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME,FIPS Code,State_x,STNAME,CTYNAME,POPULATION,State_y
TX,FALLS,2013,12,484941.63,48145,Texas,Texas,FALLS,17244,Texas
TX,FALLS,2014,1,60110.25,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,2,368104.515,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,3,335234.28,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,4,408928.965,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,5,343092.075,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,6,363280.62,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,7,385363.305,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,8,413942.82,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,9,377870.6325,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,10,324292.7325,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,11,237684.42,48145,Texas,Texas,FALLS,17211,Texas
TX,FALLS,2014,12,299917.275,48145,Texas,Texas,FALLS,17211,Texas
TX,FANNIN,2006,1,107201.775,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,2,392732.975,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,3,488638.85,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,4,397701.525,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,5,440136.1125000001,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,6,498398.9250000001,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,7,443535.9,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,8,506532.1625,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,9,442240.6750000001,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,10,696400.125,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,11,630421.8375,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2006,12,509681.2,48147,Texas,Texas,FANNIN,32870,Texas
TX,FANNIN,2007,1,118044.15,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,2,448983.1625,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,3,521466.465,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,4,527831.3375,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,5,536059.5525,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,6,445362.71,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,7,514367.85,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,8,561642.3825000001,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,9,450231.135,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,10,719984.3225,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,11,663869.415,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2007,12,673841.7825000001,48147,Texas,Texas,FANNIN,32872,Texas
TX,FANNIN,2008,1,50498.7,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,2,481580.76,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,3,485220.3000000001,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,4,529661.2125,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,5,520366.8000000001,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,6,493133.22,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,7,525644.025,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,8,570852.1125,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,9,553608.1875,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,10,760502.025,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,11,617761.515,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2008,12,789745.4550000001,48147,Texas,Texas,FANNIN,33018,Texas
TX,FANNIN,2009,1,52262.7,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,2,464240.25,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,3,544113.615,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,4,614004.0750000001,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,5,591517.3575,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,6,527141.175,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,7,603978.7125,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,8,574910.3250000001,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,9,619980.7875,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,10,857439.3,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,11,751790.55,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2009,12,778700.5125000001,48147,Texas,Texas,FANNIN,32999,Texas
TX,FANNIN,2010,1,12108.0,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,2,473500.7625,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,3,635464.8450000001,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,4,619716.8250000001,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,5,549088.5750000001,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,6,664290.3038625,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,7,606937.5,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,8,568967.3625,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,9,627503.7000000001,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,10,808151.925,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,11,830903.7375,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2010,12,822285.375,48147,Texas,Texas,FANNIN,33922,Texas
TX,FANNIN,2011,1,90395.025,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,2,578459.1375000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,3,682782.3788625001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,4,667986.9750000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,5,691427.5125000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,6,683042.8500000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,7,665849.1,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,8,680566.425,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,9,703476.4125,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,10,811324.9500000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,11,953101.8525,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2011,12,891943.5900000001,48147,Texas,Texas,FANNIN,33884,Texas
TX,FANNIN,2012,1,136818.375,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,2,645436.8,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,3,783023.4525,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,4,659802.8775000001,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,5,777828.675,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,6,655809.0375,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,7,677153.295,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,8,796310.175,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,9,667449.6,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,10,1051030.6125,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,11,921136.4775,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2012,12,924843.1125,48147,Texas,Texas,FANNIN,33601,Texas
TX,FANNIN,2013,1,102197.7,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,2,699389.7000000001,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,3,883095.7875,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,4,824930.1,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,5,771363.0375,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,6,707959.2000000001,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,7,815554.6125,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,8,798015.0750000001,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,9,870019.275,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,10,1108721.55,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,11,925886.8125,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2013,12,1030903.35,48147,Texas,Texas,FANNIN,33509,Texas
TX,FANNIN,2014,1,111783.6375,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,2,584582.025,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,3,766246.35,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,4,656920.425,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,5,739556.6175,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,6,756760.35,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,7,844836.2025,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,8,933379.9725,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,9,689235.855,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,10,861794.1375,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,11,711676.9875,48147,Texas,Texas,FANNIN,33606,Texas
TX,FANNIN,2014,12,991804.3125,48147,Texas,Texas,FANNIN,33606,Texas
TX,FAYETTE,2006,1,22264.5375,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,2,230587.005,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,3,255218.055,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,4,238171.65,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,5,266648.205,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,6,250232.415,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,7,252053.71500000003,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,8,279907.7025,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,9,344865.3563625,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,10,445797.8775,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,11,408768.465,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2006,12,372165.3000000001,48149,Texas,Texas,FAYETTE,22472,Texas
TX,FAYETTE,2007,1,35327.2275,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,2,306368.0625,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,3,352358.07,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,4,298023.03,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,5,378840.1875,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,6,376288.7175,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,7,345438.4388625,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,8,339114.97136250004,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,9,316729.455,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,10,444936.7575,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,11,454179.0225,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2007,12,451731.06000000006,48149,Texas,Texas,FAYETTE,22566,Texas
TX,FAYETTE,2008,1,39248.865000000005,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,2,359584.9575,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,3,362624.4900000001,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,4,377664.0675,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,5,390097.9125,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,6,350621.76,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,7,410510.8575,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,8,402877.5375,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,9,382485.57,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,10,541583.4563625001,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,11,423105.0525000001,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2008,12,536665.095,48149,Texas,Texas,FAYETTE,22805,Texas
TX,FAYETTE,2009,1,38291.55,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,2,324595.66500000004,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,3,366895.335,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,4,337687.2488625,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,5,399555.48,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,6,357042.5775,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,7,390369.03,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,8,364742.025,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,9,397259.8575,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,10,601754.745,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,11,442595.2575,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2009,12,524597.7375,48149,Texas,Texas,FAYETTE,22891,Texas
TX,FAYETTE,2010,1,19774.65,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,2,340737.6825,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,3,434929.2,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,4,441814.905,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,5,398648.5088625,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,6,467637.1613625001,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,7,446829.48,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,8,444496.53,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,9,409820.955,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,10,549807.8925000001,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,11,601774.86,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2010,12,531607.8525,48149,Texas,Texas,FAYETTE,24545,Texas
TX,FAYETTE,2011,1,55661.280000000006,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,2,426917.895,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,3,467486.595,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,4,406248.27,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,5,467283.405,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,6,452042.5875,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,7,478306.7025,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,8,535696.5675,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,9,493388.7825,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,10,600175.605,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,11,594007.9125,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2011,12,680291.2125,48149,Texas,Texas,FAYETTE,24734,Texas
TX,FAYETTE,2012,1,92392.125,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,2,419279.8425,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,3,451718.55,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,4,459296.655,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,5,504345.345,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,6,489577.4925,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,7,486142.335,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,8,446927.91,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,9,437841.3,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,10,655343.0175,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,11,530283.15,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2012,12,577675.83,48149,Texas,Texas,FAYETTE,24645,Texas
TX,FAYETTE,2013,1,16633.365,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,2,391938.54,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,3,429654.24,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,4,476073.495,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,5,508414.1738625,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,6,468549.03,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,7,495356.3325,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,8,488107.26,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,9,462386.2275,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,10,608755.14,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,11,593647.785,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2013,12,635921.2575000001,48149,Texas,Texas,FAYETTE,24705,Texas
TX,FAYETTE,2014,1,82816.56,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,2,437989.455,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,3,491849.31,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,4,509921.685,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,5,509249.67,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,6,488232.045,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,7,520243.395,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,8,498398.1075,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,9,512532.06,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,10,580901.235,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,11,548897.865,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FAYETTE,2014,12,583528.755,48149,Texas,Texas,FAYETTE,24761,Texas
TX,FISHER,2006,2,4371.600000000001,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,3,31237.122000000003,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,4,26870.700000000004,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,5,16345.4,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,6,23727.15,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,7,7870.200000000001,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,8,46640.1,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,9,22009.95,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,10,21407.25,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,11,61440.0,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2006,12,21861.3,48151,Texas,Texas,FISHER,3998,Texas
TX,FISHER,2007,1,1513.5000000000005,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,2,44799.6,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,3,29711.55,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,4,39502.350000000006,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,5,27744.0,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,6,26835.9,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,7,31225.05,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,8,26032.2,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,9,34316.25,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,10,54748.65,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,11,20059.95,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2007,12,48124.05,48151,Texas,Texas,FISHER,3948,Texas
TX,FISHER,2008,1,2572.9500000000003,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,2,49166.1,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,3,26870.7,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,4,38439.915,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,5,45604.845,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,6,41789.28,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,7,90820.815,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,8,59082.255000000005,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,9,61151.58,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,10,87967.815,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,11,80548.935,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2008,12,72688.98000000001,48151,Texas,Texas,FISHER,3907,Texas
TX,FISHER,2009,1,40074.6,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,2,48992.1,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,3,61003.215,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,4,79626.16500000001,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,5,36968.535,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,6,98451.945,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,7,38224.215,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,8,38191.68,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,9,101260.98,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,10,127340.85,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,11,39018.03,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2009,12,115537.815,48151,Texas,Texas,FISHER,3866,Texas
TX,FISHER,2010,2,63355.215,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,3,72079.6425,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,4,70361.28,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,5,102963.255,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,6,82692.49500000001,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,7,76921.89,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,8,59283.9,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,9,74549.865,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,10,104228.88,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,11,132689.58000000002,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2010,12,46358.61,48151,Texas,Texas,FISHER,3959,Texas
TX,FISHER,2011,1,9081.0,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,2,71324.925,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,3,111408.945,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,4,49877.805,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,5,46163.655,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,6,54480.75,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,7,62620.755000000005,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,8,52100.385,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,9,62406.96000000001,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,10,78797.085,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,11,92535.855,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2011,12,66575.88,48151,Texas,Texas,FISHER,3947,Texas
TX,FISHER,2012,1,11956.65,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,2,67954.71,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,3,54867.825,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,4,45188.22,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,5,65213.73,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,6,57509.655000000006,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,7,37989.442500000005,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,8,45169.50750000001,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,9,46782.8775,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,10,67294.6125,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,11,86785.27500000001,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2012,12,69605.7375,48151,Texas,Texas,FISHER,3837,Texas
TX,FISHER,2013,1,2709.165,48151,Texas,Texas,FISHER,3857,Texas
TX,FISHER,2013,2,51845.355,48151,Texas,Texas,FISHER,3857,Texas
TX,FISHER,2013,3,62995.5525,48151,Texas,Texas,FISHER,3857,Texas
TX,FISHER,2013,4,60807.54,48151,Texas,Texas,FISHER,3857,Texas
TX,FISHER,2013,5,62973.39,48151,Texas,Texas,FISHER,3857,Texas
TX,FISHER,2013,6,62539.365,48151,Texas,Texas,FISHER,3857,Texas
