BUYER_STATE,BUYER_COUNTY,YEAR,MME,FIPS Code,State,STNAME,CTYNAME,POPULATION
NY,SUFFOLK,2009,596364669.2141,36103,New York,New York,SUFFOLK,1518475
NY,SUFFOLK,2010,686820076.7959125,36103,New York,New York,SUFFOLK,1494337
NY,SUFFOLK,2011,767117238.7081125,36103,New York,New York,SUFFOLK,1498910
NY,SUFFOLK,2012,676708808.7207375,36103,New York,New York,SUFFOLK,1497017
NY,SUFFOLK,2013,625433764.0252125,36103,New York,New York,SUFFOLK,1497389
NY,SUFFOLK,2014,584924666.9327625,36103,New York,New York,SUFFOLK,1495553
NY,SULLIVAN,2006,31767662.986525,36105,New York,New York,SULLIVAN,75828
NY,SULLIVAN,2007,34847619.3982125,36105,New York,New York,SULLIVAN,76403
NY,SULLIVAN,2008,37572580.9340625,36105,New York,New York,SULLIVAN,75969
NY,SULLIVAN,2009,39481460.202675,36105,New York,New York,SULLIVAN,75828
NY,SULLIVAN,2010,49917388.3002,36105,New York,New York,SULLIVAN,77480
NY,SULLIVAN,2011,57966783.9543,36105,New York,New York,SULLIVAN,77061
NY,SULLIVAN,2012,61686101.1072375,36105,New York,New York,SULLIVAN,76940
NY,SULLIVAN,2013,60013288.878375,36105,New York,New York,SULLIVAN,76957
NY,SULLIVAN,2014,66700926.2229375,36105,New York,New York,SULLIVAN,75651
NY,TIOGA,2006,7806294.012,36107,New York,New York,TIOGA,50463
NY,TIOGA,2007,9337249.434675,36107,New York,New York,TIOGA,50402
NY,TIOGA,2008,11422312.08,36107,New York,New York,TIOGA,50235
NY,TIOGA,2009,12972864.9675,36107,New York,New York,TIOGA,50064
NY,TIOGA,2010,14105420.64,36107,New York,New York,TIOGA,51012
NY,TIOGA,2011,13938511.62,36107,New York,New York,TIOGA,50889
NY,TIOGA,2012,15231952.9275,36107,New York,New York,TIOGA,50297
NY,TIOGA,2013,15132607.65,36107,New York,New York,TIOGA,50128
NY,TIOGA,2014,17318484.5475,36107,New York,New York,TIOGA,49855
NY,TOMPKINS,2006,21545851.3305,36109,New York,New York,TOMPKINS,99997
NY,TOMPKINS,2007,23837593.868,36109,New York,New York,TOMPKINS,100413
NY,TOMPKINS,2008,28436009.4503625,36109,New York,New York,TOMPKINS,101027
NY,TOMPKINS,2009,32607905.71545,36109,New York,New York,TOMPKINS,101779
NY,TOMPKINS,2010,33413637.5888625,36109,New York,New York,TOMPKINS,101743
NY,TOMPKINS,2011,32261965.9465875,36109,New York,New York,TOMPKINS,101861
NY,TOMPKINS,2012,34505296.598175004,36109,New York,New York,TOMPKINS,102800
NY,TOMPKINS,2013,35897364.7695375,36109,New York,New York,TOMPKINS,103668
NY,TOMPKINS,2014,35931910.5309,36109,New York,New York,TOMPKINS,103530
NY,ULSTER,2006,45110119.05675,36111,New York,New York,ULSTER,181551
NY,ULSTER,2007,50215228.65725,36111,New York,New York,ULSTER,181530
NY,ULSTER,2008,54624170.5558875,36111,New York,New York,ULSTER,181722
NY,ULSTER,2009,63564142.018125,36111,New York,New York,ULSTER,181440
NY,ULSTER,2010,72286111.0565625,36111,New York,New York,ULSTER,182422
NY,ULSTER,2011,82434987.9451125,36111,New York,New York,ULSTER,182458
NY,ULSTER,2012,84031841.5944,36111,New York,New York,ULSTER,181555
NY,ULSTER,2013,82919024.8053,36111,New York,New York,ULSTER,180722
NY,ULSTER,2014,86123436.6669375,36111,New York,New York,ULSTER,180435
NY,WARREN,2006,15631934.9726125,36113,New York,New York,WARREN,65641
NY,WARREN,2007,18505841.746725,36113,New York,New York,WARREN,65804
NY,WARREN,2008,20328453.9878625,36113,New York,New York,WARREN,65926
NY,WARREN,2009,23354725.0588125,36113,New York,New York,WARREN,66021
NY,WARREN,2010,28983431.614725,36113,New York,New York,WARREN,65668
NY,WARREN,2011,36217236.0460875,36113,New York,New York,WARREN,65750
NY,WARREN,2012,35986822.2908625,36113,New York,New York,WARREN,65438
NY,WARREN,2013,38682021.780675,36113,New York,New York,WARREN,65111
NY,WARREN,2014,36443553.390675,36113,New York,New York,WARREN,64893
NY,WASHINGTON,2006,10893303.372,36115,New York,New York,WASHINGTON,62303
NY,WASHINGTON,2007,12130468.853,36115,New York,New York,WASHINGTON,62577
NY,WASHINGTON,2008,14371533.7493625,36115,New York,New York,WASHINGTON,62727
NY,WASHINGTON,2009,14315917.31295,36115,New York,New York,WASHINGTON,62753
NY,WASHINGTON,2010,17414744.633175,36115,New York,New York,WASHINGTON,63359
NY,WASHINGTON,2011,19819506.319762506,36115,New York,New York,WASHINGTON,63100
NY,WASHINGTON,2012,20552291.64,36115,New York,New York,WASHINGTON,63016
NY,WASHINGTON,2013,20705090.9138625,36115,New York,New York,WASHINGTON,62785
NY,WASHINGTON,2014,20160297.6075,36115,New York,New York,WASHINGTON,62504
NY,WAYNE,2006,17154112.17,36117,New York,New York,WAYNE,91780
NY,WAYNE,2007,19060506.5260375,36117,New York,New York,WAYNE,91529
NY,WAYNE,2008,22868407.6279875,36117,New York,New York,WAYNE,91517
NY,WAYNE,2009,24760483.38795,36117,New York,New York,WAYNE,91291
NY,WAYNE,2010,25492534.6840875,36117,New York,New York,WAYNE,93751
NY,WAYNE,2011,25147134.571575,36117,New York,New York,WAYNE,93258
NY,WAYNE,2012,25799144.1645375,36117,New York,New York,WAYNE,93038
NY,WAYNE,2013,24536259.96795,36117,New York,New York,WAYNE,92360
NY,WAYNE,2014,25633068.23295,36117,New York,New York,WAYNE,91819
NY,WESTCHESTER,2006,129036777.8358875,36119,New York,New York,WESTCHESTER,945172
NY,WESTCHESTER,2007,151093103.8965125,36119,New York,New York,WESTCHESTER,946563
NY,WESTCHESTER,2008,167668332.1919,36119,New York,New York,WESTCHESTER,949835
NY,WESTCHESTER,2009,194680248.3981,36119,New York,New York,WESTCHESTER,955962
NY,WESTCHESTER,2010,217216245.2507375,36119,New York,New York,WESTCHESTER,950760
NY,WESTCHESTER,2011,236262057.1603125,36119,New York,New York,WESTCHESTER,956423
NY,WESTCHESTER,2012,242171278.4999775,36119,New York,New York,WESTCHESTER,959731
NY,WESTCHESTER,2013,219728722.6766625,36119,New York,New York,WESTCHESTER,964713
NY,WESTCHESTER,2014,209016408.8246625,36119,New York,New York,WESTCHESTER,967180
NY,WYOMING,2006,9652063.845,36121,New York,New York,WYOMING,42056
NY,WYOMING,2007,9497559.45,36121,New York,New York,WYOMING,41841
NY,WYOMING,2008,10147325.67,36121,New York,New York,WYOMING,41549
NY,WYOMING,2009,11161795.0275,36121,New York,New York,WYOMING,41398
NY,WYOMING,2010,10696613.76,36121,New York,New York,WYOMING,42125
NY,WYOMING,2011,10140222.2963625,36121,New York,New York,WYOMING,41852
NY,WYOMING,2012,10944915.7425,36121,New York,New York,WYOMING,41702
NY,WYOMING,2013,9774062.0213625,36121,New York,New York,WYOMING,41369
NY,WYOMING,2014,8762611.477500001,36121,New York,New York,WYOMING,41145
NY,YATES,2006,3788894.0595,36123,New York,New York,YATES,24422
NY,YATES,2007,3928897.5495,36123,New York,New York,YATES,24535
NY,YATES,2008,4433380.815,36123,New York,New York,YATES,24573
NY,YATES,2009,5040750.975000001,36123,New York,New York,YATES,24482
NY,YATES,2010,4789097.2125,36123,New York,New York,YATES,25376
NY,YATES,2011,4426467.8100000005,36123,New York,New York,YATES,25453
NY,YATES,2012,4943119.62,36123,New York,New York,YATES,25341
NY,YATES,2013,4098496.17,36123,New York,New York,YATES,25219
NY,YATES,2014,4267126.1325,36123,New York,New York,YATES,25162
WA,ADAMS,2006,2424598.848,53001,Washington,Washington,ADAMS,16615
WA,ADAMS,2007,2891419.8375,53001,Washington,Washington,ADAMS,16943
WA,ADAMS,2008,3410410.0875,53001,Washington,Washington,ADAMS,17257
WA,ADAMS,2009,3836773.95,53001,Washington,Washington,ADAMS,17732
WA,ADAMS,2010,4258329.037500001,53001,Washington,Washington,ADAMS,18791
WA,ADAMS,2011,4655499.1875,53001,Washington,Washington,ADAMS,18876
WA,ADAMS,2012,4531606.5975,53001,Washington,Washington,ADAMS,18936
WA,ADAMS,2013,4493743.65,53001,Washington,Washington,ADAMS,19080
WA,ADAMS,2014,4429483.95,53001,Washington,Washington,ADAMS,19154
WA,ASOTIN,2006,8202401.307,53003,Washington,Washington,ASOTIN,21108
WA,ASOTIN,2007,7686124.8,53003,Washington,Washington,ASOTIN,21167
WA,ASOTIN,2008,7928064.142725,53003,Washington,Washington,ASOTIN,21385
WA,ASOTIN,2009,9136063.605,53003,Washington,Washington,ASOTIN,21432
WA,ASOTIN,2010,13635555.4838625,53003,Washington,Washington,ASOTIN,21725
WA,ASOTIN,2011,15274972.71,53003,Washington,Washington,ASOTIN,21984
WA,ASOTIN,2012,15922687.5225,53003,Washington,Washington,ASOTIN,21935
WA,ASOTIN,2013,17184793.7665875,53003,Washington,Washington,ASOTIN,22167
WA,ASOTIN,2014,16922194.1475,53003,Washington,Washington,ASOTIN,22235
WA,BENTON,2006,47357689.661,53005,Washington,Washington,BENTON,157577
WA,BENTON,2007,46260114.7958125,53005,Washington,Washington,BENTON,159444
WA,BENTON,2008,51265192.5244375,53005,Washington,Washington,BENTON,164020
WA,BENTON,2009,56739019.4124,53005,Washington,Washington,BENTON,168294
WA,BENTON,2010,63982021.538625,53005,Washington,Washington,BENTON,176467
WA,BENTON,2011,69095600.7727125,53005,Washington,Washington,BENTON,180449
WA,BENTON,2012,73905657.59295,53005,Washington,Washington,BENTON,182400
WA,BENTON,2013,77473799.197725,53005,Washington,Washington,BENTON,184362
WA,BENTON,2014,84730105.87522501,53005,Washington,Washington,BENTON,186535
WA,CHELAN,2006,23476266.2596125,53007,Washington,Washington,CHELAN,69919
WA,CHELAN,2007,25575991.378725,53007,Washington,Washington,CHELAN,70677
WA,CHELAN,2008,25442207.4203625,53007,Washington,Washington,CHELAN,71308
WA,CHELAN,2009,24818139.4659,53007,Washington,Washington,CHELAN,72372
WA,CHELAN,2010,24501495.2245125,53007,Washington,Washington,CHELAN,72747
WA,CHELAN,2011,23054522.497725,53007,Washington,Washington,CHELAN,73213
WA,CHELAN,2012,22610926.0093125,53007,Washington,Washington,CHELAN,73471
WA,CHELAN,2013,23029049.7863625,53007,Washington,Washington,CHELAN,73723
WA,CHELAN,2014,25205494.0238625,53007,Washington,Washington,CHELAN,74114
WA,CLALLAM,2006,38022444.3064875,53009,Washington,Washington,CLALLAM,69671
WA,CLALLAM,2007,45330893.2012875,53009,Washington,Washington,CLALLAM,70272
WA,CLALLAM,2008,48294070.592925,53009,Washington,Washington,CLALLAM,70937
WA,CLALLAM,2009,52228389.90225,53009,Washington,Washington,CLALLAM,71413
WA,CLALLAM,2010,56952485.8022625,53009,Washington,Washington,CLALLAM,71505
WA,CLALLAM,2011,55333861.81725,53009,Washington,Washington,CLALLAM,71778
WA,CLALLAM,2012,51905335.632225,53009,Washington,Washington,CLALLAM,71791
WA,CLALLAM,2013,50618579.441775,53009,Washington,Washington,CLALLAM,72091
WA,CLALLAM,2014,50153420.92815,53009,Washington,Washington,CLALLAM,72518
WA,CLARK,2006,118467976.730875,53011,Washington,Washington,CLARK,408140
WA,CLARK,2007,179088580.63395,53011,Washington,Washington,CLARK,416662
WA,CLARK,2008,288267955.215975,53011,Washington,Washington,CLARK,424666
WA,CLARK,2009,196003658.9167875,53011,Washington,Washington,CLARK,432002
WA,CLARK,2010,178062059.8665375,53011,Washington,Washington,CLARK,426733
WA,CLARK,2011,167983965.3093375,53011,Washington,Washington,CLARK,432388
WA,CLARK,2012,155831254.2635625,53011,Washington,Washington,CLARK,436532
WA,CLARK,2013,154461781.977225,53011,Washington,Washington,CLARK,441591
WA,CLARK,2014,159681454.002225,53011,Washington,Washington,CLARK,448505
WA,COLUMBIA,2006,1003049.7135,53013,Washington,Washington,COLUMBIA,3943
WA,COLUMBIA,2007,1085004.9,53013,Washington,Washington,COLUMBIA,3954
WA,COLUMBIA,2008,786315.8625,53013,Washington,Washington,COLUMBIA,3970
WA,COLUMBIA,2009,761058.525,53013,Washington,Washington,COLUMBIA,4040
WA,COLUMBIA,2010,1049822.025,53013,Washington,Washington,COLUMBIA,4094
WA,COLUMBIA,2011,1175582.5875,53013,Washington,Washington,COLUMBIA,4005
WA,COLUMBIA,2012,1357933.6875,53013,Washington,Washington,COLUMBIA,3977
WA,COLUMBIA,2013,1489731.3375,53013,Washington,Washington,COLUMBIA,4002
WA,COLUMBIA,2014,1360134.5475,53013,Washington,Washington,COLUMBIA,3984
WA,COWLITZ,2006,49594881.303225,53015,Washington,Washington,COWLITZ,98953
WA,COWLITZ,2007,59698839.9559875,53015,Washington,Washington,COWLITZ,100557
WA,COWLITZ,2008,68422256.0882125,53015,Washington,Washington,COWLITZ,101537
WA,COWLITZ,2009,65412242.843625,53015,Washington,Washington,COWLITZ,101966
WA,COWLITZ,2010,64568999.8770375,53015,Washington,Washington,COWLITZ,102358
WA,COWLITZ,2011,61017265.7981625,53015,Washington,Washington,COWLITZ,102313
WA,COWLITZ,2012,60178879.234725,53015,Washington,Washington,COWLITZ,101669
WA,COWLITZ,2013,61472943.010875,53015,Washington,Washington,COWLITZ,101497
WA,COWLITZ,2014,63159110.4365625,53015,Washington,Washington,COWLITZ,101811
WA,DOUGLAS,2006,7521936.961725,53017,Washington,Washington,DOUGLAS,35370
WA,DOUGLAS,2007,7928564.3857125,53017,Washington,Washington,DOUGLAS,36322
WA,DOUGLAS,2008,8470734.5713875,53017,Washington,Washington,DOUGLAS,36993
WA,DOUGLAS,2009,9158175.6436125,53017,Washington,Washington,DOUGLAS,37565
WA,DOUGLAS,2010,9788496.6811125,53017,Washington,Washington,DOUGLAS,38513
WA,DOUGLAS,2011,9181113.766575,53017,Washington,Washington,DOUGLAS,38660
WA,DOUGLAS,2012,9132355.4775,53017,Washington,Washington,DOUGLAS,39192
WA,DOUGLAS,2013,9125214.075,53017,Washington,Washington,DOUGLAS,39379
WA,DOUGLAS,2014,9225473.25,53017,Washington,Washington,DOUGLAS,39757
WA,FERRY,2006,1518199.9725,53019,Washington,Washington,FERRY,7501
WA,FERRY,2007,1986344.712,53019,Washington,Washington,FERRY,7362
WA,FERRY,2008,2288684.55,53019,Washington,Washington,FERRY,7393
WA,FERRY,2009,2213082.9413625,53019,Washington,Washington,FERRY,7520
WA,FERRY,2010,2345338.35,53019,Washington,Washington,FERRY,7545
WA,FERRY,2011,2603529.975,53019,Washington,Washington,FERRY,7641
WA,FERRY,2012,2851485.0,53019,Washington,Washington,FERRY,7668
WA,FERRY,2013,2776689.8625,53019,Washington,Washington,FERRY,7598
WA,FERRY,2014,2556755.265,53019,Washington,Washington,FERRY,7597
WA,FRANKLIN,2006,12031287.516225,53021,Washington,Washington,FRANKLIN,66143
WA,FRANKLIN,2007,12276141.5955,53021,Washington,Washington,FRANKLIN,69518
WA,FRANKLIN,2008,12449338.1188625,53021,Washington,Washington,FRANKLIN,73186
WA,FRANKLIN,2009,14234296.5,53021,Washington,Washington,FRANKLIN,77355
WA,FRANKLIN,2010,14792459.865,53021,Washington,Washington,FRANKLIN,79076
WA,FRANKLIN,2011,16504526.8838625,53021,Washington,Washington,FRANKLIN,83048
WA,FRANKLIN,2012,19072055.182725,53021,Washington,Washington,FRANKLIN,85691
WA,FRANKLIN,2013,20929136.5125,53021,Washington,Washington,FRANKLIN,86441
WA,FRANKLIN,2014,24426061.4925,53021,Washington,Washington,FRANKLIN,87640
WA,GARFIELD,2006,778398.7875,53023,Washington,Washington,GARFIELD,2147
WA,GARFIELD,2007,1074698.0625,53023,Washington,Washington,GARFIELD,2091
WA,GARFIELD,2008,1011766.5,53023,Washington,Washington,GARFIELD,2117
WA,GARFIELD,2009,826459.05,53023,Washington,Washington,GARFIELD,2101
WA,GARFIELD,2010,786099.825,53023,Washington,Washington,GARFIELD,2261
WA,GARFIELD,2011,880984.125,53023,Washington,Washington,GARFIELD,2237
WA,GARFIELD,2012,872555.3925,53023,Washington,Washington,GARFIELD,2209
WA,GARFIELD,2013,993376.635,53023,Washington,Washington,GARFIELD,2239
WA,GARFIELD,2014,1075578.6075,53023,Washington,Washington,GARFIELD,2202
WA,GRANT,2006,38142715.6073625,53025,Washington,Washington,GRANT,81390
WA,GRANT,2007,41822717.407725,53025,Washington,Washington,GRANT,83111
WA,GRANT,2008,38262883.92795,53025,Washington,Washington,GRANT,85616
WA,GRANT,2009,41785210.92795,53025,Washington,Washington,GRANT,88098
WA,GRANT,2010,38636886.4463625,53025,Washington,Washington,GRANT,89554
WA,GRANT,2011,38408360.122725,53025,Washington,Washington,GRANT,90588
WA,GRANT,2012,36994979.4204375,53025,Washington,Washington,GRANT,91292
WA,GRANT,2013,34636196.3343,53025,Washington,Washington,GRANT,91698
WA,GRANT,2014,32847043.6556625,53025,Washington,Washington,GRANT,92898
WA,GRAYS HARBOR,2006,31005308.143725,53027,Washington,Washington,GRAYS HARBOR,70854
WA,GRAYS HARBOR,2007,35732065.9474125,53027,Washington,Washington,GRAYS HARBOR,71343
WA,GRAYS HARBOR,2008,42239833.167225,53027,Washington,Washington,GRAYS HARBOR,71447
WA,GRAYS HARBOR,2009,37392379.3699875,53027,Washington,Washington,GRAYS HARBOR,71797
WA,GRAYS HARBOR,2010,36139545.832725,53027,Washington,Washington,GRAYS HARBOR,72849
WA,GRAYS HARBOR,2011,37477071.5447625,53027,Washington,Washington,GRAYS HARBOR,72374
WA,GRAYS HARBOR,2012,37741891.4893125,53027,Washington,Washington,GRAYS HARBOR,71785
WA,GRAYS HARBOR,2013,40308961.583625,53027,Washington,Washington,GRAYS HARBOR,71059
WA,GRAYS HARBOR,2014,43356853.673175,53027,Washington,Washington,GRAYS HARBOR,70796
WA,ISLAND,2006,18187129.7060375,53029,Washington,Washington,ISLAND,81109
WA,ISLAND,2007,18127659.54485,53029,Washington,Washington,ISLAND,80860
WA,ISLAND,2008,17553634.3180875,53029,Washington,Washington,ISLAND,80847
WA,ISLAND,2009,16537355.7938625,53029,Washington,Washington,ISLAND,81054
WA,ISLAND,2010,17639589.165,53029,Washington,Washington,ISLAND,78700
WA,ISLAND,2011,17537616.5888625,53029,Washington,Washington,ISLAND,78970
WA,ISLAND,2012,17654680.6040625,53029,Washington,Washington,ISLAND,79086
WA,ISLAND,2013,18121214.17635,53029,Washington,Washington,ISLAND,78266
WA,ISLAND,2014,19055567.1718125,53029,Washington,Washington,ISLAND,78777
WA,JEFFERSON,2006,3589464.4635,53031,Washington,Washington,JEFFERSON,29144
WA,JEFFERSON,2007,4667226.5985,53031,Washington,Washington,JEFFERSON,29273
WA,JEFFERSON,2008,5655645.465,53031,Washington,Washington,JEFFERSON,29592
WA,JEFFERSON,2009,6154809.75,53031,Washington,Washington,JEFFERSON,29676
WA,JEFFERSON,2010,6794232.48,53031,Washington,Washington,JEFFERSON,29899
WA,JEFFERSON,2011,7374590.8165875,53031,Washington,Washington,JEFFERSON,29858
WA,JEFFERSON,2012,8252576.85885,53031,Washington,Washington,JEFFERSON,29808
WA,JEFFERSON,2013,8658078.6415875,53031,Washington,Washington,JEFFERSON,30021
WA,JEFFERSON,2014,9531965.8088625,53031,Washington,Washington,JEFFERSON,30172
WA,KING,2006,543243209.017325,53033,Washington,Washington,KING,1832059
WA,KING,2007,567918765.4578125,53033,Washington,Washington,KING,1857506
WA,KING,2008,610069450.2158126,53033,Washington,Washington,KING,1884242
WA,KING,2009,627939381.9220124,53033,Washington,Washington,KING,1916441
WA,KING,2010,646956449.6017125,53033,Washington,Washington,KING,1938431
WA,KING,2011,640517662.3440375,53033,Washington,Washington,KING,1974499
WA,KING,2012,611352688.0936126,53033,Washington,Washington,KING,2011708
WA,KING,2013,588164193.4788,53033,Washington,Washington,KING,2047967
WA,KING,2014,592248175.8156,53033,Washington,Washington,KING,2086174
WA,KITSAP,2006,64937920.7352625,53035,Washington,Washington,KITSAP,239543
WA,KITSAP,2007,68981497.206975,53035,Washington,Washington,KITSAP,238087
WA,KITSAP,2008,76884701.01225,53035,Washington,Washington,KITSAP,239865
WA,KITSAP,2009,81171555.32655,53035,Washington,Washington,KITSAP,240862
WA,KITSAP,2010,88670300.4604125,53035,Washington,Washington,KITSAP,251696
WA,KITSAP,2011,88422142.834275,53035,Washington,Washington,KITSAP,254351
WA,KITSAP,2012,87058065.172425,53035,Washington,Washington,KITSAP,254414
WA,KITSAP,2013,79180756.5319875,53035,Washington,Washington,KITSAP,252538
WA,KITSAP,2014,76826219.08155,53035,Washington,Washington,KITSAP,253568
WA,KITTITAS,2006,9093796.4048625,53037,Washington,Washington,KITTITAS,38057
WA,KITTITAS,2007,9211506.4425,53037,Washington,Washington,KITTITAS,38384
WA,KITTITAS,2008,10141651.365,53037,Washington,Washington,KITTITAS,39151
WA,KITTITAS,2009,9828329.0213625,53037,Washington,Washington,KITTITAS,39532
WA,KITTITAS,2010,10529154.2475,53037,Washington,Washington,KITTITAS,40992
WA,KITTITAS,2011,11841145.4438625,53037,Washington,Washington,KITTITAS,41561
WA,KITTITAS,2012,11998769.4675,53037,Washington,Washington,KITTITAS,41636
WA,KITTITAS,2013,12649938.585,53037,Washington,Washington,KITTITAS,41845
WA,KITTITAS,2014,12933555.3413625,53037,Washington,Washington,KITTITAS,42619
WA,KLICKITAT,2006,1997275.6695,53039,Washington,Washington,KLICKITAT,19864
WA,KLICKITAT,2007,2517741.4875,53039,Washington,Washington,KLICKITAT,20109
WA,KLICKITAT,2008,2560843.2188625,53039,Washington,Washington,KLICKITAT,20391
WA,KLICKITAT,2009,2843889.525,53039,Washington,Washington,KLICKITAT,20554
WA,KLICKITAT,2010,2624773.95,53039,Washington,Washington,KLICKITAT,20375
WA,KLICKITAT,2011,2797973.1375,53039,Washington,Washington,KLICKITAT,20691
WA,KLICKITAT,2012,3178606.215,53039,Washington,Washington,KLICKITAT,20640
WA,KLICKITAT,2013,3533738.0740875,53039,Washington,Washington,KLICKITAT,20873
WA,KLICKITAT,2014,3083829.2775,53039,Washington,Washington,KLICKITAT,20863
WA,LEWIS,2006,28295827.6162625,53041,Washington,Washington,LEWIS,72833
WA,LEWIS,2007,35427502.206375,53041,Washington,Washington,LEWIS,73699
WA,LEWIS,2008,41459458.326825,53041,Washington,Washington,LEWIS,74362
WA,LEWIS,2009,45848953.7512875,53041,Washington,Washington,LEWIS,74741
WA,LEWIS,2010,42866022.18225,53041,Washington,Washington,LEWIS,75503
WA,LEWIS,2011,40843268.2918125,53041,Washington,Washington,LEWIS,75674
WA,LEWIS,2012,39861923.9397,53041,Washington,Washington,LEWIS,75452
WA,LEWIS,2013,38477349.957,53041,Washington,Washington,LEWIS,74994
WA,LEWIS,2014,38848140.12975,53041,Washington,Washington,LEWIS,74877
WA,LINCOLN,2006,3231801.495225,53043,Washington,Washington,LINCOLN,10204
WA,LINCOLN,2007,3954140.7675,53043,Washington,Washington,LINCOLN,10266
WA,LINCOLN,2008,4197673.3913625,53043,Washington,Washington,LINCOLN,10322
WA,LINCOLN,2009,4805908.1625,53043,Washington,Washington,LINCOLN,10248
WA,LINCOLN,2010,4818079.5,53043,Washington,Washington,LINCOLN,10572
WA,LINCOLN,2011,4413150.2625,53043,Washington,Washington,LINCOLN,10527
WA,LINCOLN,2012,4614201.9375,53043,Washington,Washington,LINCOLN,10430
WA,LINCOLN,2013,5131388.925,53043,Washington,Washington,LINCOLN,10295
WA,LINCOLN,2014,5060025.99,53043,Washington,Washington,LINCOLN,10224
WA,MASON,2006,12980432.2785,53045,Washington,Washington,MASON,55265
WA,MASON,2007,14779235.79,53045,Washington,Washington,MASON,56823
WA,MASON,2008,17268370.4265,53045,Washington,Washington,MASON,57717
WA,MASON,2009,19808055.7390875,53045,Washington,Washington,MASON,58016
WA,MASON,2010,22558235.2388625,53045,Washington,Washington,MASON,60733
WA,MASON,2011,24603788.362725,53045,Washington,Washington,MASON,60882
WA,MASON,2012,23564035.7672625,53045,Washington,Washington,MASON,60689
WA,MASON,2013,22267489.08135,53045,Washington,Washington,MASON,60480
WA,MASON,2014,21411378.33225,53045,Washington,Washington,MASON,60613
WA,OKANOGAN,2006,14189955.6255,53047,Washington,Washington,OKANOGAN,39218
WA,OKANOGAN,2007,17305320.1155,53047,Washington,Washington,OKANOGAN,39589
WA,OKANOGAN,2008,19154814.945225,53047,Washington,Washington,OKANOGAN,40115
WA,OKANOGAN,2009,21779971.1184,53047,Washington,Washington,OKANOGAN,40552
WA,OKANOGAN,2010,24892731.8518125,53047,Washington,Washington,OKANOGAN,41224
WA,OKANOGAN,2011,21848150.5690875,53047,Washington,Washington,OKANOGAN,41325
WA,OKANOGAN,2012,17674612.9693125,53047,Washington,Washington,OKANOGAN,41176
WA,OKANOGAN,2013,13360120.0020375,53047,Washington,Washington,OKANOGAN,41044
WA,OKANOGAN,2014,13177892.903175,53047,Washington,Washington,OKANOGAN,41225
WA,PACIFIC,2006,9281652.2445,53049,Washington,Washington,PACIFIC,21354
WA,PACIFIC,2007,10519284.0870375,53049,Washington,Washington,PACIFIC,21458
WA,PACIFIC,2008,12231422.1356625,53049,Washington,Washington,PACIFIC,21358
WA,PACIFIC,2009,16600360.9088625,53049,Washington,Washington,PACIFIC,21272
WA,PACIFIC,2010,17796522.7875,53049,Washington,Washington,PACIFIC,20879
WA,PACIFIC,2011,18355074.6713625,53049,Washington,Washington,PACIFIC,20888
WA,PACIFIC,2012,16657715.4975,53049,Washington,Washington,PACIFIC,20591
WA,PACIFIC,2013,16403985.0413625,53049,Washington,Washington,PACIFIC,20460
WA,PACIFIC,2014,16506427.0575,53049,Washington,Washington,PACIFIC,20583
WA,PEND OREILLE,2006,7940225.713500001,53051,Washington,Washington,PEND OREILLE,12652
WA,PEND OREILLE,2007,9200555.025,53051,Washington,Washington,PEND OREILLE,12792
WA,PEND OREILLE,2008,9542375.925,53051,Washington,Washington,PEND OREILLE,12948
WA,PEND OREILLE,2009,9801218.7375,53051,Washington,Washington,PEND OREILLE,12946
WA,PEND OREILLE,2010,9262608.8625,53051,Washington,Washington,PEND OREILLE,12950
WA,PEND OREILLE,2011,8148004.8375,53051,Washington,Washington,PEND OREILLE,12956
WA,PEND OREILLE,2012,7784505.0525,53051,Washington,Washington,PEND OREILLE,13007
WA,PEND OREILLE,2013,8001651.3825,53051,Washington,Washington,PEND OREILLE,12890
WA,PEND OREILLE,2014,7281379.8,53051,Washington,Washington,PEND OREILLE,12926
WA,PIERCE,2006,222611054.6263625,53053,Washington,Washington,PIERCE,764241
WA,PIERCE,2007,260048243.458925,53053,Washington,Washington,PIERCE,774049
WA,PIERCE,2008,265018328.78615,53053,Washington,Washington,PIERCE,787099
WA,PIERCE,2009,274530858.8062875,53053,Washington,Washington,PIERCE,796836
WA,PIERCE,2010,277785725.9746875,53053,Washington,Washington,PIERCE,795402
WA,PIERCE,2011,271541927.5213125,53053,Washington,Washington,PIERCE,807728
WA,PIERCE,2012,254441255.5513125,53053,Washington,Washington,PIERCE,815772
WA,PIERCE,2013,247305736.5783,53053,Washington,Washington,PIERCE,821307
WA,PIERCE,2014,263442226.604925,53053,Washington,Washington,PIERCE,833106
WA,SAN JUAN,2006,2633223.5738625,53055,Washington,Washington,SAN JUAN,15164
WA,SAN JUAN,2007,3019123.629,53055,Washington,Washington,SAN JUAN,15280
WA,SAN JUAN,2008,3473493.6413625,53055,Washington,Washington,SAN JUAN,15462
WA,SAN JUAN,2009,4387542.9,53055,Washington,Washington,SAN JUAN,15484
WA,SAN JUAN,2010,4731105.5588625,53055,Washington,Washington,SAN JUAN,15783
WA,SAN JUAN,2011,5255909.8838625,53055,Washington,Washington,SAN JUAN,15807
WA,SAN JUAN,2012,4958942.11545,53055,Washington,Washington,SAN JUAN,15806
WA,SAN JUAN,2013,5017736.5495875,53055,Washington,Washington,SAN JUAN,15867
