BUYER_STATE,BUYER_COUNTY,YEAR,MME
NY,CATTARAUGUS,2007,21378690.413
NY,CATTARAUGUS,2008,24603715.0455
NY,CATTARAUGUS,2009,26824407.330000002
NY,CATTARAUGUS,2010,29627883.09
NY,CATTARAUGUS,2011,29518381.77
NY,CATTARAUGUS,2012,29580527.5275
NY,CATTARAUGUS,2013,28368851.6625
NY,CATTARAUGUS,2014,28922294.52
NY,CAYUGA,2006,12972800.660500001
NY,CAYUGA,2007,15307201.240500001
NY,CAYUGA,2008,17051221.317
NY,CAYUGA,2009,18814981.5083625
NY,CAYUGA,2010,19148151.765
NY,CAYUGA,2011,20414867.01
NY,CAYUGA,2012,19589047.845225
NY,CAYUGA,2013,18897557.04
NY,CAYUGA,2014,19646623.92
NY,CHAUTAUQUA,2006,36511645.580037504
NY,CHAUTAUQUA,2007,39940378.5024
NY,CHAUTAUQUA,2008,44392664.7515875
NY,CHAUTAUQUA,2009,47855128.725225
NY,CHAUTAUQUA,2010,52050191.1
NY,CHAUTAUQUA,2011,53182321.597500004
NY,CHAUTAUQUA,2012,54563749.515675
NY,CHAUTAUQUA,2013,50119554.469312504
NY,CHAUTAUQUA,2014,51363386.3925
NY,CHEMUNG,2006,17347623.5115
NY,CHEMUNG,2007,19153043.2125
NY,CHEMUNG,2008,21032076.4749
NY,CHEMUNG,2009,25693118.1375
NY,CHEMUNG,2010,27957982.7025
NY,CHEMUNG,2011,31570859.4647625
NY,CHEMUNG,2012,37811703.3158625
NY,CHEMUNG,2013,40889939.5424625
NY,CHEMUNG,2014,45183340.6486125
NY,CHENANGO,2006,10040403.8475
NY,CHENANGO,2007,12127915.7798625
NY,CHENANGO,2008,13523955.057
NY,CHENANGO,2009,14471964.0340875
NY,CHENANGO,2010,12999100.6924875
NY,CHENANGO,2011,11999489.67885
NY,CHENANGO,2012,12027387.2613375
NY,CHENANGO,2013,12573829.502475
NY,CHENANGO,2014,13042451.777475
NY,CLINTON,2006,20738964.253
NY,CLINTON,2007,22420305.9398625
NY,CLINTON,2008,24129488.3235
NY,CLINTON,2009,27004357.207725
NY,CLINTON,2010,30808640.8275
NY,CLINTON,2011,30476028.315
NY,CLINTON,2012,31359920.005875
NY,CLINTON,2013,31234859.563162502
NY,CLINTON,2014,30559342.8740625
NY,COLUMBIA,2006,12952343.8035
NY,COLUMBIA,2007,14379079.4585
NY,COLUMBIA,2008,16237483.8715
NY,COLUMBIA,2009,19401081.4509
NY,COLUMBIA,2010,22573368.4693125
NY,COLUMBIA,2011,24106054.0425
NY,COLUMBIA,2012,24225195.435225
NY,COLUMBIA,2013,22646796.3190875
NY,COLUMBIA,2014,22524867.382725
NY,CORTLAND,2006,12119428.4168625
NY,CORTLAND,2007,13069962.42
NY,CORTLAND,2008,15472508.856
NY,CORTLAND,2009,17047353.675
NY,CORTLAND,2010,17913896.175
NY,CORTLAND,2011,17626806.330675
NY,CORTLAND,2012,17872816.2263625
NY,CORTLAND,2013,16581195.0225
NY,CORTLAND,2014,16413649.6275
NY,DELAWARE,2006,11228819.733000001
NY,DELAWARE,2007,13092583.951000001
NY,DELAWARE,2008,13349562.101
NY,DELAWARE,2009,14433704.7638625
NY,DELAWARE,2010,15796276.8825
NY,DELAWARE,2011,16787918.388
NY,DELAWARE,2012,17471630.775225
NY,DELAWARE,2013,16678279.1138625
NY,DELAWARE,2014,17703357.3338625
NY,DUTCHESS,2006,59806007.9802625
NY,DUTCHESS,2007,73614764.4719875
NY,DUTCHESS,2008,83128576.0669125
NY,DUTCHESS,2009,95471765.3912625
NY,DUTCHESS,2010,108380099.6365125
NY,DUTCHESS,2011,119138693.136525
NY,DUTCHESS,2012,132372967.748325
NY,DUTCHESS,2013,122076147.369975
NY,DUTCHESS,2014,115082029.5314625
NY,ERIE,2006,284817070.1158375
NY,ERIE,2007,321181403.355925
NY,ERIE,2008,351863706.49660003
NY,ERIE,2009,378776258.0206125
NY,ERIE,2010,399396219.03585
NY,ERIE,2011,383359061.767875
NY,ERIE,2012,378582740.995575
NY,ERIE,2013,361313684.08335
NY,ERIE,2014,369439448.479725
NY,ESSEX,2006,5402440.6545
NY,ESSEX,2007,5394789.102
NY,ESSEX,2008,6168865.5795
NY,ESSEX,2009,7456862.2472250005
NY,ESSEX,2010,8522071.4678625
NY,ESSEX,2011,9015972.7630875
NY,ESSEX,2012,9576312.230362501
NY,ESSEX,2013,9831349.0763625
NY,ESSEX,2014,11202951.7613625
NY,FRANKLIN,2006,10882899.0790875
NY,FRANKLIN,2007,12330228.6578625
NY,FRANKLIN,2008,12280231.9755
NY,FRANKLIN,2009,13647052.9538625
NY,FRANKLIN,2010,14502984.795
NY,FRANKLIN,2011,14757689.5875
NY,FRANKLIN,2012,14435312.3775
NY,FRANKLIN,2013,14505652.395
NY,FRANKLIN,2014,15561423.315
NY,FULTON,2006,7227676.7805
NY,FULTON,2007,8419302.9975
NY,FULTON,2008,9522105.6795
NY,FULTON,2009,11009912.8425
NY,FULTON,2010,11994550.005
NY,FULTON,2011,13154249.34
NY,FULTON,2012,12283529.5013625
NY,FULTON,2013,11845308.27
NY,FULTON,2014,11751300.24
NY,GENESEE,2006,13939044.219
NY,GENESEE,2007,16705503.522
NY,GENESEE,2008,21053398.878000002
NY,GENESEE,2009,25011969.0790875
NY,GENESEE,2010,26634222.712725
NY,GENESEE,2011,22117002.3863625
NY,GENESEE,2012,21243224.25
NY,GENESEE,2013,19592021.5238625
NY,GENESEE,2014,18178839.09
NY,GREENE,2006,14443023.5255
NY,GREENE,2007,17425733.853
NY,GREENE,2008,19596848.05395
NY,GREENE,2009,22126568.09295
NY,GREENE,2010,23061389.205000002
NY,GREENE,2011,24331445.250225
NY,GREENE,2012,24655409.5399875
NY,GREENE,2013,26531772.3788625
NY,GREENE,2014,27031031.0215875
NY,HAMILTON,2006,4389.150000000001
NY,HAMILTON,2007,6659.4
NY,HAMILTON,2008,9081.0
NY,HAMILTON,2009,2118.9
NY,HAMILTON,2010,12713.4
NY,HAMILTON,2011,4540.5
NY,HAMILTON,2012,2724.3000000000006
NY,HAMILTON,2013,2724.3000000000006
NY,HAMILTON,2014,908.1000000000004
NY,HERKIMER,2006,11864556.527
NY,HERKIMER,2007,15076370.18
NY,HERKIMER,2008,17194343.435
NY,HERKIMER,2009,19215173.74545
NY,HERKIMER,2010,20408809.507725
NY,HERKIMER,2011,20036996.43795
NY,HERKIMER,2012,19418107.4184
NY,HERKIMER,2013,17491551.3375
NY,HERKIMER,2014,15714592.1775
NY,JEFFERSON,2006,15602762.6315
NY,JEFFERSON,2007,16696126.1158625
NY,JEFFERSON,2008,19214484.6358625
NY,JEFFERSON,2009,23620412.107725002
NY,JEFFERSON,2010,24651453.330675002
NY,JEFFERSON,2011,27051826.7665875
NY,JEFFERSON,2012,27853772.7863625
NY,JEFFERSON,2013,28334163.8140875
NY,JEFFERSON,2014,28620402.0338625
NY,KINGS,2006,214266584.15518752
NY,KINGS,2007,249242263.2552875
NY,KINGS,2008,314880420.5370125
NY,KINGS,2009,399429507.5264875
NY,KINGS,2010,467939096.1716625
NY,KINGS,2011,532151091.182925
NY,KINGS,2012,519432643.7001
NY,KINGS,2013,484752354.7060125
NY,KINGS,2014,468431057.560125
NY,LEWIS,2006,3662682.15
NY,LEWIS,2007,3651185.0063625
NY,LEWIS,2008,4772660.9625
NY,LEWIS,2009,4912466.55
NY,LEWIS,2010,5076157.1625
NY,LEWIS,2011,5096218.725
NY,LEWIS,2012,5287351.4775
NY,LEWIS,2013,4374998.6288625
NY,LEWIS,2014,5169003.0375
NY,LIVINGSTON,2006,10000959.0075
NY,LIVINGSTON,2007,11397220.7775
NY,LIVINGSTON,2008,13897364.8733625
NY,LIVINGSTON,2009,14603722.2038625
NY,LIVINGSTON,2010,15625633.849087501
NY,LIVINGSTON,2011,16941383.64045
NY,LIVINGSTON,2012,15194498.445675
NY,LIVINGSTON,2013,13942462.2788625
NY,LIVINGSTON,2014,15104554.005675001
NY,MADISON,2006,14683128.355
NY,MADISON,2007,15856536.812
NY,MADISON,2008,15791714.752500001
NY,MADISON,2009,18101011.2415875
NY,MADISON,2010,19095090.980662502
NY,MADISON,2011,20726989.831575
NY,MADISON,2012,22070388.991575
NY,MADISON,2013,22024131.9093
NY,MADISON,2014,21749717.3754375
NY,MONROE,2006,186276822.724125
NY,MONROE,2007,198134852.59448752
NY,MONROE,2008,213382187.7254375
NY,MONROE,2009,237986066.5211625
NY,MONROE,2010,252496238.6622375
NY,MONROE,2011,234919245.086175
NY,MONROE,2012,235400538.7002375
NY,MONROE,2013,223345843.3495875
NY,MONROE,2014,219820404.29778752
NY,MONTGOMERY,2006,7908883.5935
NY,MONTGOMERY,2007,8870326.3215
NY,MONTGOMERY,2008,9757779.5995875
NY,MONTGOMERY,2009,11498858.9893125
NY,MONTGOMERY,2010,14631922.69545
NY,MONTGOMERY,2011,17871942.7245375
NY,MONTGOMERY,2012,18578731.2984
NY,MONTGOMERY,2013,18506025.991125
NY,MONTGOMERY,2014,16894477.733400002
NY,NASSAU,2006,299267318.3035625
NY,NASSAU,2007,351379060.279775
NY,NASSAU,2008,415435556.5594625
NY,NASSAU,2009,506106575.5790875
NY,NASSAU,2010,597707783.44675
NY,NASSAU,2011,648077735.0370375
NY,NASSAU,2012,574279210.2528375
NY,NASSAU,2013,530523704.1954375
NY,NASSAU,2014,515629233.13575
NY,NEW YORK,2006,327401939.415025
NY,NEW YORK,2007,387576565.5843875
NY,NEW YORK,2008,420814663.494175
NY,NEW YORK,2009,521433429.873425
NY,NEW YORK,2010,583358845.9042375
NY,NEW YORK,2011,621412227.978675
NY,NEW YORK,2012,620904110.4404625
NY,NEW YORK,2013,547878797.5668375
NY,NEW YORK,2014,526181159.70213753
NY,NIAGARA,2006,70731193.097
NY,NIAGARA,2007,79851295.5212125
NY,NIAGARA,2008,89559252.7916625
NY,NIAGARA,2009,98092162.2243
NY,NIAGARA,2010,105316553.499525
NY,NIAGARA,2011,90615765.8220375
NY,NIAGARA,2012,91063480.9088625
NY,NIAGARA,2013,88864149.2963625
NY,NIAGARA,2014,87995356.320225
NY,ONEIDA,2006,49455082.832075
NY,ONEIDA,2007,56540716.681150004
NY,ONEIDA,2008,63196797.3198125
NY,ONEIDA,2009,69237810.4395
NY,ONEIDA,2010,76071425.5722375
NY,ONEIDA,2011,74439253.45065
NY,ONEIDA,2012,73358581.5372375
NY,ONEIDA,2013,72414579.7779375
NY,ONEIDA,2014,70855491.6429375
NY,ONONDAGA,2006,104306930.3345875
NY,ONONDAGA,2007,118301881.676525
NY,ONONDAGA,2008,129283517.65065001
NY,ONONDAGA,2009,143644553.1379125
NY,ONONDAGA,2010,157838313.401775
NY,ONONDAGA,2011,168184499.96336251
NY,ONONDAGA,2012,171674437.7537625
NY,ONONDAGA,2013,162954308.4642375
NY,ONONDAGA,2014,153510659.007225
NY,ONTARIO,2006,23791823.8164375
NY,ONTARIO,2007,25871727.226012502
NY,ONTARIO,2008,29087749.5372375
NY,ONTARIO,2009,31020331.3161
NY,ONTARIO,2010,31071554.6886
NY,ONTARIO,2011,30641793.0552
NY,ONTARIO,2012,26851496.8265625
NY,ONTARIO,2013,25650235.8733875
NY,ONTARIO,2014,26708405.9343
NY,ORANGE,2006,86786284.7126125
NY,ORANGE,2007,103455209.662
NY,ORANGE,2008,118401937.05915
NY,ORANGE,2009,134678046.34995002
NY,ORANGE,2010,149415267.06975
NY,ORANGE,2011,165320285.1427125
NY,ORANGE,2012,175010548.9053
NY,ORANGE,2013,161081019.902025
NY,ORANGE,2014,179823835.065675
NY,ORLEANS,2006,9680482.199000001
NY,ORLEANS,2007,11513053.1475
NY,ORLEANS,2008,11184124.905000001
NY,ORLEANS,2009,11528975.5425
NY,ORLEANS,2010,12694917.1125
NY,ORLEANS,2011,12383178.307500001
NY,ORLEANS,2012,12696620.4188625
NY,ORLEANS,2013,11439773.76
NY,ORLEANS,2014,11340217.2975
NY,OSWEGO,2006,23529956.121
NY,OSWEGO,2007,29143234.7415
NY,OSWEGO,2008,32237328.0349875
NY,OSWEGO,2009,36660231.78225
NY,OSWEGO,2010,40898195.0752125
NY,OSWEGO,2011,42372105.3963375
NY,OSWEGO,2012,46231243.3858875
NY,OSWEGO,2013,44453240.3908875
NY,OSWEGO,2014,40958550.8458875
NY,OTSEGO,2006,15822549.624225
NY,OTSEGO,2007,18043897.087500002
NY,OTSEGO,2008,19373723.157587502
NY,OTSEGO,2009,21243205.8120375
NY,OTSEGO,2010,24011290.7083875
NY,OTSEGO,2011,25922950.665225
NY,OTSEGO,2012,26890180.1156625
NY,OTSEGO,2013,25228070.2931625
NY,OTSEGO,2014,27425925.7390875
NY,PUTNAM,2006,17220476.1989875
NY,PUTNAM,2007,20077402.644525
NY,PUTNAM,2008,21328058.1699
NY,PUTNAM,2009,21076020.758625
NY,PUTNAM,2010,23641999.651575
NY,PUTNAM,2011,26731181.460225
NY,PUTNAM,2012,30272512.548862502
NY,PUTNAM,2013,28812327.78
NY,PUTNAM,2014,27971435.7825
NY,QUEENS,2006,162577263.2827875
NY,QUEENS,2007,197573514.0452
NY,QUEENS,2008,227111150.2892625
NY,QUEENS,2009,284885376.5506125
NY,QUEENS,2010,373443675.26016253
NY,QUEENS,2011,454201089.70170003
NY,QUEENS,2012,478503883.257
NY,QUEENS,2013,442958316.691125
NY,QUEENS,2014,417057624.22875
NY,RENSSELAER,2006,19763423.9139
NY,RENSSELAER,2007,24157213.8945125
NY,RENSSELAER,2008,29116501.964625
NY,RENSSELAER,2009,32348487.309075
NY,RENSSELAER,2010,33883917.855000004
NY,RENSSELAER,2011,37313407.0765875
NY,RENSSELAER,2012,38056205.9293125
NY,RENSSELAER,2013,39677780.4790875
NY,RENSSELAER,2014,39629497.515225
NY,RICHMOND,2006,142375433.7145375
NY,RICHMOND,2007,203003199.83715
NY,RICHMOND,2008,275110018.663875
NY,RICHMOND,2009,300323266.40605
NY,RICHMOND,2010,332223228.923125
NY,RICHMOND,2011,313168339.1924625
NY,RICHMOND,2012,293572239.09495
NY,RICHMOND,2013,212764869.30885
NY,RICHMOND,2014,216181943.55645
NY,ROCKLAND,2006,52485499.968
NY,ROCKLAND,2007,63648936.9632625
NY,ROCKLAND,2008,73639230.2010625
NY,ROCKLAND,2009,87329621.699025
NY,ROCKLAND,2010,99821268.865875
NY,ROCKLAND,2011,107664459.4720125
NY,ROCKLAND,2012,110762791.152
NY,ROCKLAND,2013,103290775.8010875
NY,ROCKLAND,2014,90681312.5043
NY,SAINT LAWRENCE,2006,21864805.4865
NY,SAINT LAWRENCE,2007,23059359.6465
NY,SAINT LAWRENCE,2008,24148798.2855
NY,SAINT LAWRENCE,2009,27409779.4875
NY,SAINT LAWRENCE,2010,28943614.1590875
NY,SAINT LAWRENCE,2011,30189906.95295
NY,SAINT LAWRENCE,2012,29925485.7788625
NY,SAINT LAWRENCE,2013,30697363.0575
NY,SAINT LAWRENCE,2014,30624396.1988625
NY,SARATOGA,2006,29540916.659225002
NY,SARATOGA,2007,34318131.477
NY,SARATOGA,2008,37861013.5983625
NY,SARATOGA,2009,41405104.0968
NY,SARATOGA,2010,45934995.8156625
NY,SARATOGA,2011,52978607.9670375
NY,SARATOGA,2012,54384630.4161
NY,SARATOGA,2013,55459625.4822375
NY,SARATOGA,2014,54556765.3351875
NY,SCHENECTADY,2006,18534581.822075002
NY,SCHENECTADY,2007,20624888.0744875
NY,SCHENECTADY,2008,23843660.3327125
NY,SCHENECTADY,2009,25826189.14155
NY,SCHENECTADY,2010,29168998.5993
NY,SCHENECTADY,2011,32554463.50725
NY,SCHENECTADY,2012,35454281.927025
NY,SCHENECTADY,2013,34023173.2584
NY,SCHENECTADY,2014,33195508.2265875
NY,SCHOHARIE,2006,7632828.126
NY,SCHOHARIE,2007,8709831.081
NY,SCHOHARIE,2008,9362646.5775
NY,SCHOHARIE,2009,9476079.6713625
NY,SCHOHARIE,2010,10435403.4975
NY,SCHOHARIE,2011,10249975.65
NY,SCHOHARIE,2012,10508110.5338625
NY,SCHOHARIE,2013,11243836.6125
NY,SCHOHARIE,2014,10551311.16
NY,SCHUYLER,2006,4827570.207
NY,SCHUYLER,2007,4811876.046
NY,SCHUYLER,2008,5301982.902
NY,SCHUYLER,2009,5785341.9375
NY,SCHUYLER,2010,5819176.425
NY,SCHUYLER,2011,5587908.382725
NY,SCHUYLER,2012,6236103.4125
NY,SCHUYLER,2013,5518434.6038625
NY,SCHUYLER,2014,7325693.235
NY,SENECA,2006,6401799.6255375
NY,SENECA,2007,6367070.3100000005
NY,SENECA,2008,6590521.710675
NY,SENECA,2009,6648594.682725
NY,SENECA,2010,6940102.1025
NY,SENECA,2011,8111680.0275
NY,SENECA,2012,7920347.4225
NY,SENECA,2013,8173037.8875
NY,SENECA,2014,9539954.178862501
NY,STEUBEN,2006,19025861.2135
NY,STEUBEN,2007,19325536.8255
NY,STEUBEN,2008,21077142.708
NY,STEUBEN,2009,23800624.355437502
NY,STEUBEN,2010,23689297.182037503
NY,STEUBEN,2011,26213631.6506625
NY,STEUBEN,2012,28867428.3156375
NY,STEUBEN,2013,28572184.561125
NY,STEUBEN,2014,30662051.678625
NY,SUFFOLK,2006,397852854.7630125
NY,SUFFOLK,2007,466149975.77372503
NY,SUFFOLK,2008,506567948.289375
NY,SUFFOLK,2009,596364669.2141
NY,SUFFOLK,2010,686820076.7959125
NY,SUFFOLK,2011,767117238.7081125
NY,SUFFOLK,2012,676708808.7207375
NY,SUFFOLK,2013,625433764.0252125
NY,SUFFOLK,2014,584924666.9327625
NY,SULLIVAN,2006,31767662.986525
NY,SULLIVAN,2007,34847619.3982125
NY,SULLIVAN,2008,37572580.9340625
NY,SULLIVAN,2009,39481460.202675
NY,SULLIVAN,2010,49917388.3002
NY,SULLIVAN,2011,57966783.9543
NY,SULLIVAN,2012,61686101.1072375
NY,SULLIVAN,2013,60013288.878375
NY,SULLIVAN,2014,66700926.2229375
NY,TIOGA,2006,7806294.012
NY,TIOGA,2007,9337249.434675
NY,TIOGA,2008,11422312.08
NY,TIOGA,2009,12972864.9675
NY,TIOGA,2010,14105420.64
NY,TIOGA,2011,13938511.62
NY,TIOGA,2012,15231952.9275
NY,TIOGA,2013,15132607.65
NY,TIOGA,2014,17318484.5475
NY,TOMPKINS,2006,21545851.3305
NY,TOMPKINS,2007,23837593.868
NY,TOMPKINS,2008,28436009.4503625
NY,TOMPKINS,2009,32607905.71545
NY,TOMPKINS,2010,33413637.5888625
NY,TOMPKINS,2011,32261965.9465875
NY,TOMPKINS,2012,34505296.598175004
NY,TOMPKINS,2013,35897364.7695375
NY,TOMPKINS,2014,35931910.5309
NY,ULSTER,2006,45110119.05675
NY,ULSTER,2007,50215228.65725
NY,ULSTER,2008,54624170.5558875
NY,ULSTER,2009,63564142.018125
NY,ULSTER,2010,72286111.0565625
NY,ULSTER,2011,82434987.9451125
NY,ULSTER,2012,84031841.5944
NY,ULSTER,2013,82919024.8053
NY,ULSTER,2014,86123436.6669375
NY,WARREN,2006,15631934.9726125
NY,WARREN,2007,18505841.746725
NY,WARREN,2008,20328453.9878625
NY,WARREN,2009,23354725.0588125
NY,WARREN,2010,28983431.614725
NY,WARREN,2011,36217236.0460875
NY,WARREN,2012,35986822.2908625
NY,WARREN,2013,38682021.780675
NY,WARREN,2014,36443553.390675
NY,WASHINGTON,2006,10893303.372
NY,WASHINGTON,2007,12130468.853
NY,WASHINGTON,2008,14371533.7493625
NY,WASHINGTON,2009,14315917.31295
NY,WASHINGTON,2010,17414744.633175
NY,WASHINGTON,2011,19819506.319762502
NY,WASHINGTON,2012,20552291.64
NY,WASHINGTON,2013,20705090.9138625
NY,WASHINGTON,2014,20160297.6075
NY,WAYNE,2006,17154112.17
NY,WAYNE,2007,19060506.5260375
NY,WAYNE,2008,22868407.6279875
NY,WAYNE,2009,24760483.38795
NY,WAYNE,2010,25492534.6840875
NY,WAYNE,2011,25147134.571575
NY,WAYNE,2012,25799144.1645375
NY,WAYNE,2013,24536259.96795
NY,WAYNE,2014,25633068.232950002
NY,WESTCHESTER,2006,129036777.8358875
NY,WESTCHESTER,2007,151093103.8965125
NY,WESTCHESTER,2008,167668332.1919
NY,WESTCHESTER,2009,194680248.3981
NY,WESTCHESTER,2010,217216245.2507375
NY,WESTCHESTER,2011,236262057.1603125
NY,WESTCHESTER,2012,242171278.4999775
NY,WESTCHESTER,2013,219728722.6766625
NY,WESTCHESTER,2014,209016408.8246625
NY,WYOMING,2006,9652063.845
NY,WYOMING,2007,9497559.450000001
NY,WYOMING,2008,10147325.67
NY,WYOMING,2009,11161795.0275
NY,WYOMING,2010,10696613.76
NY,WYOMING,2011,10140222.2963625
NY,WYOMING,2012,10944915.7425
NY,WYOMING,2013,9774062.0213625
NY,WYOMING,2014,8762611.477500001
NY,YATES,2006,3788894.0595
NY,YATES,2007,3928897.5495
NY,YATES,2008,4433380.815
NY,YATES,2009,5040750.975000001
NY,YATES,2010,4789097.2125
NY,YATES,2011,4426467.8100000005
NY,YATES,2012,4943119.62
NY,YATES,2013,4098496.17
NY,YATES,2014,4267126.1325
WA,ADAMS,2006,2424598.848
WA,ADAMS,2007,2891419.8375
WA,ADAMS,2008,3410410.0875
WA,ADAMS,2009,3836773.95
WA,ADAMS,2010,4258329.037500001
WA,ADAMS,2011,4655499.1875
WA,ADAMS,2012,4531606.5975
WA,ADAMS,2013,4493743.65
WA,ADAMS,2014,4429483.95
WA,ASOTIN,2006,8202401.307
WA,ASOTIN,2007,7686124.8
WA,ASOTIN,2008,7928064.142725
WA,ASOTIN,2009,9136063.605
WA,ASOTIN,2010,13635555.4838625
WA,ASOTIN,2011,15274972.71
WA,ASOTIN,2012,15922687.5225
WA,ASOTIN,2013,17184793.7665875
WA,ASOTIN,2014,16922194.1475
WA,BENTON,2006,47357689.661
WA,BENTON,2007,46260114.7958125
WA,BENTON,2008,51265192.5244375
WA,BENTON,2009,56739019.4124
WA,BENTON,2010,63982021.538625
WA,BENTON,2011,69095600.7727125
WA,BENTON,2012,73905657.59295
WA,BENTON,2013,77473799.197725
WA,BENTON,2014,84730105.87522501
WA,CHELAN,2006,23476266.2596125
WA,CHELAN,2007,25575991.378725
WA,CHELAN,2008,25442207.4203625
WA,CHELAN,2009,24818139.4659
WA,CHELAN,2010,24501495.2245125
WA,CHELAN,2011,23054522.497725
WA,CHELAN,2012,22610926.0093125
WA,CHELAN,2013,23029049.7863625
WA,CHELAN,2014,25205494.0238625
WA,CLALLAM,2006,38022444.3064875
WA,CLALLAM,2007,45330893.2012875
WA,CLALLAM,2008,48294070.592925
WA,CLALLAM,2009,52228389.90225
WA,CLALLAM,2010,56952485.8022625
WA,CLALLAM,2011,55333861.81725
WA,CLALLAM,2012,51905335.632225
WA,CLALLAM,2013,50618579.441775
WA,CLALLAM,2014,50153420.92815
WA,CLARK,2006,118467976.730875
WA,CLARK,2007,179088580.63395
WA,CLARK,2008,288267955.215975
WA,CLARK,2009,196003658.9167875
WA,CLARK,2010,178062059.8665375
WA,CLARK,2011,167983965.3093375
WA,CLARK,2012,155831254.2635625
WA,CLARK,2013,154461781.977225
WA,CLARK,2014,159681454.002225
WA,COLUMBIA,2006,1003049.7135000001
WA,COLUMBIA,2007,1085004.9
WA,COLUMBIA,2008,786315.8625
WA,COLUMBIA,2009,761058.525
WA,COLUMBIA,2010,1049822.025
WA,COLUMBIA,2011,1175582.5875000001
WA,COLUMBIA,2012,1357933.6875
WA,COLUMBIA,2013,1489731.3375
WA,COLUMBIA,2014,1360134.5475
WA,COWLITZ,2006,49594881.303225
WA,COWLITZ,2007,59698839.9559875
WA,COWLITZ,2008,68422256.0882125
WA,COWLITZ,2009,65412242.843625
WA,COWLITZ,2010,64568999.8770375
WA,COWLITZ,2011,61017265.7981625
WA,COWLITZ,2012,60178879.234725
WA,COWLITZ,2013,61472943.010875
WA,COWLITZ,2014,63159110.4365625
WA,DOUGLAS,2006,7521936.961725
WA,DOUGLAS,2007,7928564.3857125
WA,DOUGLAS,2008,8470734.5713875
WA,DOUGLAS,2009,9158175.6436125
WA,DOUGLAS,2010,9788496.6811125
WA,DOUGLAS,2011,9181113.766575
WA,DOUGLAS,2012,9132355.477500001
WA,DOUGLAS,2013,9125214.075
WA,DOUGLAS,2014,9225473.25
WA,FERRY,2006,1518199.9725
WA,FERRY,2007,1986344.712
WA,FERRY,2008,2288684.55
WA,FERRY,2009,2213082.9413625
WA,FERRY,2010,2345338.35
WA,FERRY,2011,2603529.975
WA,FERRY,2012,2851485.0
WA,FERRY,2013,2776689.8625
WA,FERRY,2014,2556755.265
WA,FRANKLIN,2006,12031287.516225
WA,FRANKLIN,2007,12276141.5955
WA,FRANKLIN,2008,12449338.1188625
WA,FRANKLIN,2009,14234296.5
WA,FRANKLIN,2010,14792459.865
WA,FRANKLIN,2011,16504526.883862501
WA,FRANKLIN,2012,19072055.182725
WA,FRANKLIN,2013,20929136.5125
WA,FRANKLIN,2014,24426061.4925
WA,GARFIELD,2006,778398.7875
WA,GARFIELD,2007,1074698.0625
WA,GARFIELD,2008,1011766.5
WA,GARFIELD,2009,826459.05
WA,GARFIELD,2010,786099.825
WA,GARFIELD,2011,880984.125
WA,GARFIELD,2012,872555.3925
WA,GARFIELD,2013,993376.635
WA,GARFIELD,2014,1075578.6075
WA,GRANT,2006,38142715.6073625
WA,GRANT,2007,41822717.407725
WA,GRANT,2008,38262883.92795
WA,GRANT,2009,41785210.92795
WA,GRANT,2010,38636886.4463625
WA,GRANT,2011,38408360.122725
WA,GRANT,2012,36994979.4204375
WA,GRANT,2013,34636196.3343
WA,GRANT,2014,32847043.6556625
WA,GRAYS HARBOR,2006,31005308.143725
WA,GRAYS HARBOR,2007,35732065.9474125
WA,GRAYS HARBOR,2008,42239833.167225
WA,GRAYS HARBOR,2009,37392379.3699875
WA,GRAYS HARBOR,2010,36139545.832725
WA,GRAYS HARBOR,2011,37477071.5447625
WA,GRAYS HARBOR,2012,37741891.4893125
WA,GRAYS HARBOR,2013,40308961.583625
WA,GRAYS HARBOR,2014,43356853.673175
WA,ISLAND,2006,18187129.7060375
WA,ISLAND,2007,18127659.54485
WA,ISLAND,2008,17553634.3180875
WA,ISLAND,2009,16537355.7938625
WA,ISLAND,2010,17639589.165
WA,ISLAND,2011,17537616.5888625
WA,ISLAND,2012,17654680.6040625
WA,ISLAND,2013,18121214.17635
WA,ISLAND,2014,19055567.1718125
WA,JEFFERSON,2006,3589464.4635
WA,JEFFERSON,2007,4667226.5985
WA,JEFFERSON,2008,5655645.465
WA,JEFFERSON,2009,6154809.75
WA,JEFFERSON,2010,6794232.48
WA,JEFFERSON,2011,7374590.8165875
WA,JEFFERSON,2012,8252576.85885
WA,JEFFERSON,2013,8658078.6415875
WA,JEFFERSON,2014,9531965.8088625
WA,KING,2006,543243209.017325
WA,KING,2007,567918765.4578125
WA,KING,2008,610069450.2158126
WA,KING,2009,627939381.9220124
WA,KING,2010,646956449.6017125
WA,KING,2011,640517662.3440375
WA,KING,2012,611352688.0936126
WA,KING,2013,588164193.4788
WA,KING,2014,592248175.8156
WA,KITSAP,2006,64937920.7352625
WA,KITSAP,2007,68981497.206975
WA,KITSAP,2008,76884701.01225
WA,KITSAP,2009,81171555.32655
WA,KITSAP,2010,88670300.4604125
WA,KITSAP,2011,88422142.834275
WA,KITSAP,2012,87058065.172425
WA,KITSAP,2013,79180756.5319875
WA,KITSAP,2014,76826219.08155
WA,KITTITAS,2006,9093796.4048625
WA,KITTITAS,2007,9211506.4425
WA,KITTITAS,2008,10141651.365
WA,KITTITAS,2009,9828329.0213625
WA,KITTITAS,2010,10529154.2475
WA,KITTITAS,2011,11841145.4438625
WA,KITTITAS,2012,11998769.4675
WA,KITTITAS,2013,12649938.585
